"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00014798","1939-04","32.5811","-88.1897","39.0","LIVINGSTON, AL US","59.1","6","33.3",",6","6",",6","5",",6","0",",6","","","","","0",",6","1",",6","0",",6","25",",6","0",",6","","","19390408",",,6","","","","","","","19390406",",,6","19390427","+,,6","0.0",",6,08,","","","","","15.5",",,6,06,","29.4",",6,27,+","1154.0","6","67.7",",6","45.2",",,,6","","","17.19",",6","24.09",",,,6","10.28",",,,6"
"USC00014798","1939-05","32.5811","-88.1897","39.0","LIVINGSTON, AL US","174.5","6","115.4","1,6","15",",6","10",",6","4",",6","","","","","0","1,6","0","1,6","0",",6","31",",6","2",",6","","","19390504",",1,6","","","","","","","19390520",",,6","19390517","+,,6","5.6","1,6,04,","","","","","40.6",",,6,20,","32.2",",6,17,+","1160.7","6","6.7",",6","213.5",",,,6","","","21.97","1,6","28.32",",,,6","15.61","1,,,6"
"USC00014798","1939-06","32.5811","-88.1897","39.0","LIVINGSTON, AL US","421.6","6","247.1",",6","21",",6","13",",6","1",",6","","","","","0",",6","0",",6","0",",6","30",",6","14",",6","","","19390604",",,6","","","","","","","19390617",",,6","19390624","+,,6","18.9",",6,04,","","","","","42.9",",,6,17,","34.4",",6,24,+","1160.7","6","0.0",",6","148.9",",,,6","","","26.57",",6","32.00",",,,6","21.14",",,,6"
"USC00014798","1939-07","32.5811","-88.1897","39.0","LIVINGSTON, AL US","713.6","6","292.0",",6","17",",6","8",",6","4",",6","","","","","0",",6","0",",6","0",",6","31",",6","26",",6","","","19390701",",,6","","","","","","","19390710",",,6","19390718","+,,6","19.4",",6,01,","","","","","86.4",",,6,10,","36.7",",6,18,+","0.0","6","0.0",",6","237.8",",,,6","","","27.75",",6","33.42",",,,6","22.08",",,,6"
"USC00014798","1939-08","32.5811","-88.1897","39.0","LIVINGSTON, AL US","1003.3","6","289.7",",6","13",",6","9",",6","2",",6","","","","","0",",6","0",",6","0",",6","31",",6","24",",6","","","19390827",",,6","","","","","","","19390813",",,6","19390830","+,,6","18.9",",6,27,","","","","","52.8",",,6,13,","35.6",",6,30,+","0.0","6","0.0",",6","162.5",",,,6","","","27.68",",6","33.15",",,,6","22.20",",,,6"
"USC00014798","1939-09","32.5811","-88.1897","39.0","LIVINGSTON, AL US","1232.5","6","229.2",",6","8",",6","6",",6","1",",6","","","","","0",",6","0",",6","0",",6","30",",6","17",",6","","","19390924","+,,6","","","","","","","19390905",",,6","19390904",",,6","15.0",",6,24,+","","","","","26.2",",,6,05,","36.1",",6,04,","0.0","6","0.0",",6","70.8",",,,6","","","25.97",",6","32.15",",,,6","19.80",",,,6"
"USC00014798","1939-10","32.5811","-88.1897","39.0","LIVINGSTON, AL US","","","","","2",",6","1",",6","0",",6","","","","","","","","","0",",6","28",",6","4",",6","","","","","","","","","","","19391027",",,6","19391022","+,,6","","","","","","","6.6",",,6,27,","32.8",",6,22,+","","","","","6.9",",,,6","","","","","26.94",",,,6","",""
"USC00014798","1939-11","32.5811","-88.1897","39.0","LIVINGSTON, AL US","","","0.6",",6","4",",6","3",",6","0",",6","","","","","0",",6","12",",6","0",",6","10",",6","0",",6","","","19391129","+,,6","","","","","","","19391113",",,6","19391108",",,6","-3.9",",6,29,+","","","","","12.7",",,6,13,","27.2",",6,08,","","","211.9",",6","19.3",",,,6","","","11.29",",6","18.87",",,,6","3.71",",,,6"
"USC00014798","1939-12","32.5811","-88.1897","39.0","LIVINGSTON, AL US","","","0.0",",6","7",",6","6",",6","2",",6","","","","","0",",6","13",",6","0",",6","12",",6","0",",6","","","19391230",",,6","","","","","","","19391226",",,6","19391206",",,6","-7.2",",6,30,","","","","","37.3",",,6,26,","26.7",",6,06,","","","259.5",",6","87.9",",,,6","","","9.96",",6","17.45",",,,6","2.47",",,,6"
"USC00014798","1940-01","32.5811","-88.1897","39.0","LIVINGSTON, AL US","0.0","6","0.0",",6","8",",6","6",",6","2",",6","","","1",",6","2",",6","26",",6","5",",6","0",",6","0",",6","","","19400127",",,6","","","19400123",",,6","","","19400111",",,6","19400114",",,6","-20.6",",6,27,","","","114",",,6,23,","32.3",",,6,11,","20.6",",6,14,","","","556.6",",6","116.9",",,,6","114",",,,6","0.38",",6","6.64",",,,6","-5.88",",,,6"
"USC00014798","1940-02","32.5811","-88.1897","39.0","LIVINGSTON, AL US","0.0","6","0.0",",6","13",",6","10",",6","3",",6","","","0",",6","0",",6","8",",6","0",",6","2",",6","0",",6","","","19400201",",,6","","","19400215","+,,6","","","19400205",",,6","19400228",",,6","-7.2",",6,01,","","","0",",T,6,15,+","50.5",",,6,05,","25.6",",6,28,","","","307.2",",6","228.5",",,,6","0",",T,,6","7.74",",6","13.23",",,,6","2.24",",,,6"
"USC00014798","1940-03","32.5811","-88.1897","39.0","LIVINGSTON, AL US","10.3","6","10.3",",6","14",",6","7",",6","2",",6","","","0",",6","0",",6","4",",6","0",",6","17",",6","0",",6","","","19400309",",,6","","","19400308",",,6","","","19400313",",,6","19400312",",,6","-3.3",",6,09,","","","0",",T,6,08,","49.0",",,6,13,","27.8",",6,12,","","","163.1",",6","133.5",",,,6","0",",T,,6","13.40",",6","20.65",",,,6","6.16",",,,6"
"USC00014798","1940-04","32.5811","-88.1897","39.0","LIVINGSTON, AL US","43.1","6","32.8",",6","11",",6","6",",6","1",",6","","","","","0",",6","1",",6","0",",6","21",",6","0",",6","","","19400413",",,6","","","","","","","19400430",",,6","19400402",",,6","-2.8",",6,13,","","","","","60.2",",,6,30,","30.6",",6,02,","","","69.5",",6","146.0",",,,6","","","17.11",",6","23.40",",,,6","10.82",",,,6"
"USC00014798","1940-05","32.5811","-88.1897","39.0","LIVINGSTON, AL US","117.1","6","74.0",",6","7",",6","5",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","2",",6","","","19400511",",,6","","","","","","","19400526",",,6","19400522",",,6","3.9",",6,11,","","","","","13.5",",,6,26,","33.9",",6,22,","","","18.0",",6","48.3",",,,6","","","20.14",",6","27.60",",,,6","12.67",",,,6"
"USC00014798","1940-06","32.5811","-88.1897","39.0","LIVINGSTON, AL US","322.6","6","205.5",",6","14",",6","12",",6","2",",6","","","","","0",",6","0",",6","0",",6","30",",6","11",",6","","","19400602",",,6","","","","","","","19400615",",,6","19400628","+,,6","13.9",",6,02,","","","","","26.7",",,6,15,","35.6",",6,28,+","","","0.0",",6","129.4",",,,6","","","25.18",",6","30.87",",,,6","19.50",",,,6"
"USC00014798","1940-07","32.5811","-88.1897","39.0","LIVINGSTON, AL US","581.3","6","258.7",",6","18","2,6","13","2,6","11","2,6","","","","","0",",6","0",",6","0",",6","31",",6","20",",6","","","19400701",",,6","","","","","","","19400702",",2,6","19400724","+,,6","15.6",",6,01,","","","","","45.7","2,,6,02,","37.2",",6,24,+","0.0","6","0.0",",6","430.3","2,,,6","","","26.68",",6","32.67",",,,6","20.69",",,,6"
"USC00014798","1940-08","32.5811","-88.1897","39.0","LIVINGSTON, AL US","847.5","6","266.2",",6","9",",6","5",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","23",",6","","","19400821",",,6","","","","","","","19400813",",,6","19400816","+,,6","14.4",",6,21,","","","","","14.2",",,6,13,","36.1",",6,16,+","0.0","6","0.0",",6","51.0",",,,6","","","26.92",",6","32.93",",,,6","20.91",",,,6"
"USC00014798","1940-09","32.5811","-88.1897","39.0","LIVINGSTON, AL US","995.8","6","148.3",",6","2",",6","1",",6","1",",6","","","","","0",",6","0",",6","0",",6","29",",6","18",",6","","","19400912",",,6","","","","","","","19400924",",,6","19400907",",,6","6.1",",6,12,","","","","","32.0",",,6,24,","36.1",",6,07,","10.9","6","10.9",",6","32.3",",,,6","","","22.91",",6","30.89",",,,6","14.94",",,,6"
"USC00014798","1940-10","32.5811","-88.1897","39.0","LIVINGSTON, AL US","1029.4","6","33.6",",6","5",",6","3",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","","","19401017",",,6","","","","","","","19401007",",,6","19401029",",,6","2.2",",6,17,","","","","","10.2",",,6,07,","31.7",",6,29,","39.0","6","28.1",",6","25.5",",,,6","","","18.51",",6","27.56",",,,6","9.46",",,,6"
"USC00014798","1940-11","32.5811","-88.1897","39.0","LIVINGSTON, AL US","1038.3","6","8.9",",6","5",",6","4",",6","1",",6","","","","","0",",6","8",",6","0",",6","16",",6","0",",6","","","19401116",",,6","","","","","","","19401111",",,6","19401123",",,6","-9.4",",6,16,","","","","","25.9",",,6,11,","27.8",",6,23,","226.9","6","187.9",",6","74.6",",,,6","","","12.37",",6","19.37",",,,6","5.36",",,,6"
"USC00014798","1940-12","32.5811","-88.1897","39.0","LIVINGSTON, AL US","1038.6","6","0.3","2,6","13",",6","9",",6","2",",6","","","","","0","2,6","9","2,6","0",",6","4",",6","0",",6","","","19401206",",2,6","","","","","","","19401213",",,6","19401211",",,6","-3.9","2,6,06,","","","","","51.1",",,6,13,","23.9",",6,11,","434.5","6","207.6",",6","160.9",",,,6","","","11.19","2,6","17.23",",,,6","5.16","2,,,6"
"USC00014798","1941-01","32.5811","-88.1897","39.0","LIVINGSTON, AL US","0.0","6","0.0","1,6","7",",6","6",",6","0",",6","","","","","0","1,6","13","1,6","0",",6","4",",6","0",",6","","","19410120",",1,6","","","","","","","19410116",",,6","19410123",",,6","-5.0","1,6,20,","","","","","18.8",",,6,16,","24.4",",6,23,","717.5","6","283.0",",6","72.7",",,,6","","","8.97","1,6","15.90",",,,6","2.03","1,,,6"
"USC00014798","1941-02","32.5811","-88.1897","39.0","LIVINGSTON, AL US","0.0","6","0.0",",6","7",",6","4",",6","1",",6","","","","","0",",6","13",",6","0",",6","0",",6","0",",6","","","19410210","+,,6","","","","","","","19410220",",,6","19410212",",,6","-6.1",",6,10,+","","","","","26.2",",,6,20,","19.4",",6,12,","1033.0","6","315.5",",6","78.9",",,,6","","","7.06",",6","12.71",",,,6","1.42",",,,6"
"USC00014798","1941-03","32.5811","-88.1897","39.0","LIVINGSTON, AL US","0.0","6","0.0",",6","13",",6","7",",6","2",",6","","","","","0",",6","9",",6","0",",6","6",",6","0",",6","","","19410301",",,6","","","","","","","19410307",",,6","19410303",",,6","-5.0",",6,01,","","","","","49.8",",,6,07,","23.3",",6,03,","1279.5","6","246.5",",6","123.5",",,,6","","","10.38",",6","16.57",",,,6","4.19",",,,6"
"USC00014798","1941-04","32.5811","-88.1897","39.0","LIVINGSTON, AL US","26.7","6","26.7",",6","8",",6","6",",6","1",",6","","","","","0",",6","0",",6","0",",6","27",",6","0",",6","","","19410406",",,6","","","","","","","19410424",",,6","19410412",",,6","3.9",",6,06,","","","","","26.2",",,6,24,","30.6",",6,12,","1302.6","6","23.1",",6","99.5",",,,6","","","18.45",",6","25.47",",,,6","11.44",",,,6"
"USC00014798","1941-05","32.5811","-88.1897","39.0","LIVINGSTON, AL US","164.3","6","137.6",",6","2",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","11",",6","","","19410513",",,6","","","","","","","19410507",",,6","19410523",",,6","5.6",",6,13,","","","","","2.3",",,6,07,","35.0",",6,23,","1307.9","6","5.3",",6","2.6",",,,6","","","22.60",",6","30.30",",,,6","14.90",",,,6"
"USC00014798","1941-06","32.5811","-88.1897","39.0","LIVINGSTON, AL US","360.6","6","196.3",",6","10",",6","6",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","24",",6","","","19410618",",,6","","","","","","","19410624",",,6","19410630",",,6","8.3",",6,18,","","","","","6.9",",,6,24,","37.8",",6,30,","1307.9","6","0.0",",6","34.4",",,,6","","","24.88",",6","33.15",",,,6","16.61",",,,6"
"USC00014798","1941-07","32.5811","-88.1897","39.0","LIVINGSTON, AL US","637.2","6","276.6",",6","16",",6","10",",6","6",",6","","","","","0",",6","0",",6","0",",6","31",",6","23",",6","","","19410729","+,,6","","","","","","","19410704",",,6","19410710","+,,6","20.6",",6,29,+","","","","","66.5",",,6,04,","36.1",",6,10,+","0.0","6","0.0",",6","286.4",",,,6","","","27.26",",6","32.77",",,,6","21.75",",,,6"
"USC00014798","1941-08","32.5811","-88.1897","39.0","LIVINGSTON, AL US","914.7","6","277.5",",6","9",",6","6",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","26",",6","","","19410821",",,6","","","","","","","19410801",",,6","19410827",",,6","16.7",",6,21,","","","","","97.5",",,6,01,","36.7",",6,27,","0.0","6","0.0",",6","148.1",",,,6","","","27.29",",6","33.33",",,,6","21.24",",,,6"
"USC00014798","1941-09","32.5811","-88.1897","39.0","LIVINGSTON, AL US","1143.1","6","228.4",",6","10",",6","5",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","19",",6","","","19410927",",,6","","","","","","","19410906",",,6","19410907",",,6","11.7",",6,27,","","","","","13.7",",,6,06,","36.1",",6,07,","0.0","6","0.0",",6","53.9",",,,6","","","25.95",",6","32.42",",,,6","19.47",",,,6"
"USC00014798","1941-10","32.5811","-88.1897","39.0","LIVINGSTON, AL US","1281.7","6","138.6",",6","7",",6","5",",6","0",",6","","","","","0",",6","0",",6","0",",6","29",",6","8",",6","","","19411012",",,6","","","","","","","19411031",",,6","19411022",",,6","5.0",",6,12,","","","","","23.6",",,6,31,","35.0",",6,22,","15.5","6","15.5",",6","56.9",",,,6","","","22.30",",6","29.35",",,,6","15.26",",,,6"
"USC00014798","1941-11","32.5811","-88.1897","39.0","LIVINGSTON, AL US","1283.1","6","1.4",",6","12",",6","4",",6","1",",6","","","","","0",",6","11",",6","0",",6","15",",6","0",",6","","","19411109",",,6","","","","","","","19411120",",,6","19411119","+,,6","-3.9",",6,09,","","","","","37.3",",,6,20,","26.7",",6,19,+","221.0","6","205.5",",6","62.8",",,,6","","","11.53",",6","19.75",",,,6","3.31",",,,6"
"USC00014798","1941-12","32.5811","-88.1897","39.0","LIVINGSTON, AL US","1283.7","6","0.6",",6","10",",6","8",",6","4",",6","","","","","0",",6","9",",6","0",",6","7",",6","0",",6","","","19411215",",,6","","","","","","","19411222",",,6","19411202","+,,6","-4.4",",6,15,","","","","","50.8",",,6,22,","23.9",",6,02,+","497.9","6","276.9",",6","214.9",",,,6","","","9.42",",6","15.73",",,,6","3.11",",,,6"
"USC00014798","1942-01","32.5811","-88.1897","39.0","LIVINGSTON, AL US","0.0","6","0.0",",6","7",",6","4",",6","0",",6","","","0",",6","0",",6","23",",6","1",",6","6",",6","0",",6","","","19420108",",,6","","","19420131","+,,6","","","19420130",",,6","19420101",",,6","-12.8",",6,08,","","","0",",,6,31,+","21.1",",,6,30,","23.3",",6,01,","876.9","6","379.0",",6","58.3",",,,6","0",",,,6","6.11",",6","14.09",",,,6","-1.88",",,,6"
"USC00014798","1942-02","32.5811","-88.1897","39.0","LIVINGSTON, AL US","0.0","6","0.0",",6","10",",6","6",",6","1",",6","","","0",",6","0",",6","15",",6","0",",6","3",",6","0",",6","","","19420219",",,6","","","19420227",",,6","","","19420216",",,6","19420216",",,6","-5.6",",6,19,","","","0",",T,6,27,","36.1",",,6,16,","23.9",",6,16,","1194.4","6","317.5",",6","96.3",",,,6","0",",T,,6","6.99",",6","12.91",",,,6","1.08",",,,6"
"USC00014798","1942-03","32.5811","-88.1897","39.0","LIVINGSTON, AL US","14.7","6","14.7",",6","13",",6","8",",6","5",",6","","","","","0",",6","4",",6","0",",6","14",",6","0",",6","","","19420304",",,6","","","","","","","19420321",",,6","19420316",",,6","-1.7",",6,04,","","","","","105.4",",,6,21,","27.8",",6,16,","1369.2","6","174.8",",6","297.5",",,,6","","","13.17",",6","19.89",",,,6","6.45",",,,6"
"USC00014798","1942-04","32.5811","-88.1897","39.0","LIVINGSTON, AL US","49.4","6","34.7",",6","1",",6","1",",6","1",",6","","","0",",6","0",",6","2",",6","0",",6","27",",6","0",",6","","","19420401",",,6","","","19420430","+,,6","","","19420409",",,6","19420430",",,6","-0.6",",6,01,","","","0",",,6,30,+","38.4",",,6,09,","31.7",",6,30,","1419.8","6","50.6",",6","38.4",",,,6","0",",,,6","17.80",",6","26.02",",,,6","9.58",",,,6"
"USC00014798","1942-05","32.5811","-88.1897","39.0","LIVINGSTON, AL US","143.2","6","93.8",",6","6",",6","6",",6","2",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","5",",6","","","19420509",",,6","","","19420531","+,,6","","","19420515",",,6","19420528",",,6","6.1",",6,09,","","","0",",,6,31,+","75.4",",,6,15,","33.9",",6,28,","1426.5","6","6.7",",6","123.9",",,,6","0",",,,6","21.14",",6","28.35",",,,6","13.94",",,,6"
"USC00014798","1942-06","32.5811","-88.1897","39.0","LIVINGSTON, AL US","369.1","6","225.9",",6","15",",6","10",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","15",",6","","","19420625","+,,6","","","","","","","19420616",",,6","19420628","+,,6","16.1",",6,25,+","","","","","19.6",",,6,16,","35.0",",6,28,+","1426.5","6","0.0",",6","98.7",",,,6","","","25.86",",6","32.02",",,,6","19.70",",,,6"
"USC00014798","1942-07","32.5811","-88.1897","39.0","LIVINGSTON, AL US","645.2","6","276.1",",6","13",",6","6",",6","2",",6","","","","","0",",6","0",",6","0",",6","31",",6","21",",6","","","19420724",",,6","","","","","","","19420711",",,6","19420720",",,6","17.8",",6,24,","","","","","26.7",",,6,11,","37.8",",6,20,","0.0","6","0.0",",6","94.6",",,,6","","","27.24",",6","33.30",",,,6","21.18",",,,6"
"USC00014798","1942-08","32.5811","-88.1897","39.0","LIVINGSTON, AL US","883.1","6","237.9",",6","14",",6","9",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","18",",6","","","19420827",",,6","","","","","","","19420811",",,6","19420807",",,6","15.6",",6,27,","","","","","61.5",",,6,11,","35.6",",6,07,","0.0","6","0.0",",6","112.5",",,,6","","","26.01",",6","31.85",",,,6","20.17",",,,6"
"USC00014798","1942-09","32.5811","-88.1897","39.0","LIVINGSTON, AL US","1037.7","6","154.6",",6","11",",6","7",",6","1",",6","","","","","0",",6","0",",6","0",",6","29",",6","12",",6","","","19420930","+,,6","","","","","","","19420926",",,6","19420919","+,,6","5.6",",6,30,+","","","","","47.0",",,6,26,","34.4",",6,19,+","17.7","6","17.7",",6","130.8",",,,6","","","22.90",",6","29.60",",,,6","16.19",",,,6"
"USC00014798","1942-10","32.5811","-88.1897","39.0","LIVINGSTON, AL US","1084.7","6","47.0",",6","9",",6","6",",6","1",",6","","","","","0",",6","2",",6","0",",6","27",",6","0",",6","","","19421027",",,6","","","","","","","19421025",",,6","19421019",",,6","-1.1",",6,27,","","","","","31.5",",,6,25,","30.6",",6,19,","47.4","6","29.7",",6","74.8",",,,6","","","18.89",",6","26.42",",,,6","11.36",",,,6"
"USC00014798","1942-11","32.5811","-88.1897","39.0","LIVINGSTON, AL US","1088.6","6","3.9",",6","4",",6","4",",6","1",",6","","","","","0",",6","6",",6","0",",6","18",",6","0",",6","","","19421128",",,6","","","","","","","19421122",",,6","19421108",",,6","-3.9",",6,28,","","","","","35.8",",,6,22,","28.3",",6,08,","178.9","6","131.5",",6","53.9",",,,6","","","14.08",",6","21.80",",,,6","6.36",",,,6"
"USC00014798","1942-12","32.5811","-88.1897","39.0","LIVINGSTON, AL US","1095.1","6","6.5",",6","14",",6","7",",6","3",",6","","","","","0",",6","10",",6","0",",6","6",",6","0",",6","","","19421217",",,6","","","","","","","19421227",",,6","19421225",",,6","-5.6",",6,17,","","","","","76.5",",,6,27,","26.1",",6,25,","451.0","6","272.1",",6","207.6",",,,6","","","9.76",",6","16.09",",,,6","3.44",",,,6"
"USC00014798","1943-01","32.5811","-88.1897","39.0","LIVINGSTON, AL US","15.3","6","15.3","1,6","6",",6","2",",6","0",",6","","","","","0",",6","14",",6","0","1,6","12","1,6","0","1,6","","","19430120",",,6","","","","","","","19430126",",,6","19430117",",1,6","-9.4",",6,20,","","","","","19.1",",,6,26,","28.9","1,6,17,","719.0","6","268.0","1,6","36.5",",,,6","","","9.95","1,6","16.84","1,,,6","3.07",",,,6"
"USC00014798","1943-02","32.5811","-88.1897","39.0","LIVINGSTON, AL US","17.2","6","1.9","1,6","7",",6","4",",6","3",",6","","","","","0",",6","13",",6","0","1,6","11","1,6","0","1,6","","","19430215",",,6","","","","","","","19430206",",,6","19430210",",1,6","-9.4",",6,15,","","","","","26.9",",,6,06,","25.0","1,6,10,","917.1","6","198.1","1,6","92.3",",,,6","","","10.84","1,6","18.61","1,,,6","3.06",",,,6"
"USC00014798","1943-03","32.5811","-88.1897","39.0","LIVINGSTON, AL US","30.0","6","12.8","1,6","15",",6","14",",6","3",",6","","","","","0",",6","5",",6","0","1,6","16","1,6","0","1,6","","","19430304",",,6","","","","","","","19430320",",,6","19430319","+,1,6","-10.0",",6,04,","","","","","54.6",",,6,20,","28.3","1,6,19,+","1099.4","6","182.3","1,6","211.0",",,,6","","","12.66","1,6","19.34","1,,,6","5.99",",,,6"
"USC00014798","1943-04","32.5811","-88.1897","39.0","LIVINGSTON, AL US","82.5","6","52.5",",6","6",",6","3",",6","1",",6","","","","","0",",6","1",",6","0",",6","26",",6","3",",6","","","19430415",",,6","","","","","","","19430409",",,6","19430430",",,6","-1.1",",6,15,","","","","","45.7",",,6,09,","33.9",",6,30,","1153.1","6","53.7",",6","61.8",",,,6","","","18.29",",6","25.90",",,,6","10.69",",,,6"
"USC00014798","1943-05","32.5811","-88.1897","39.0","LIVINGSTON, AL US","242.3","6","159.8",",6","7",",6","6",",6","2",",6","","","","","0",",6","0",",6","0",",6","31",",6","5",",6","","","19430502",",,6","","","","","","","19430523",",,6","19430520","+,,6","7.8",",6,02,","","","","","38.1",",,6,23,","33.9",",6,20,+","1153.1","6","0.0",",6","99.5",",,,6","","","23.49",",6","30.32",",,,6","16.66",",,,6"
"USC00014798","1943-06","32.5811","-88.1897","39.0","LIVINGSTON, AL US","529.3","6","287.0",",6","8",",6","5",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","29",",6","","","19430611",",,6","","","","","","","19430616",",,6","19430628",",,6","19.4",",6,11,","","","","","9.9",",,6,16,","36.7",",6,28,","1153.1","6","0.0",",6","36.6",",,,6","","","27.90",",6","34.50",",,,6","21.29",",,,6"
"USC00014798","1943-07","32.5811","-88.1897","39.0","LIVINGSTON, AL US","829.4","6","300.1",",6","14",",6","9",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","27",",6","","","19430724","+,,6","","","","","","","19430720",",,6","19430722","+,,6","19.4",",6,24,+","","","","","43.4",",,6,20,","37.8",",6,22,+","0.0","6","0.0",",6","145.3",",,,6","","","28.01",",6","34.63",",,,6","21.40",",,,6"
"USC00014798","1943-08","32.5811","-88.1897","39.0","LIVINGSTON, AL US","1138.4","6","309.0",",6","4",",6","3",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","29",",6","","","19430821",",,6","","","","","","","19430828",",,6","19430827","+,,6","12.8",",6,21,","","","","","22.4",",,6,28,","41.1",",6,27,+","0.0","6","0.0",",6","39.2",",,,6","","","28.30",",6","35.79",",,,6","20.81",",,,6"
"USC00014798","1943-09","32.5811","-88.1897","39.0","LIVINGSTON, AL US","1265.9","6","127.5",",6","8",",6","6",",6","1",",6","","","","","0",",6","0",",6","0",",6","30",",6","5",",6","","","19430926",",,6","","","","","","","19430907",",,6","19430901",",,6","6.7",",6,26,","","","","","26.9",",,6,07,","35.6",",6,01,","2.7","6","2.7",",6","61.8",",,,6","","","22.49",",6","29.10",",,,6","15.89",",,,6"
"USC00014798","1943-10","32.5811","-88.1897","39.0","LIVINGSTON, AL US","1295.4","6","29.5",",6","3",",6","1",",6","0",",6","","","","","0",",6","3",",6","0",",6","26",",6","1",",6","","","19431028",",,6","","","","","","","19431013",",,6","19431003",",,6","-2.2",",6,28,","","","","","19.1",",,6,13,","32.2",",6,03,","71.3","6","68.6",",6","20.1",",,,6","","","17.07",",6","25.97",",,,6","8.17",",,,6"
"USC00014798","1943-11","32.5811","-88.1897","39.0","LIVINGSTON, AL US","1302.7","6","7.3",",6","6",",6","4",",6","2",",6","","","","","0",",6","15",",6","0",",6","10",",6","0",",6","","","19431118",",,6","","","","","","","19431107",",,6","19431106",",,6","-5.0",",6,18,","","","","","76.7",",,6,07,","28.9",",6,06,","312.8","6","241.5",",6","118.8",",,,6","","","10.52",",6","19.22",",,,6","1.83",",,,6"
"USC00014798","1943-12","32.5811","-88.1897","39.0","LIVINGSTON, AL US","1302.7","6","0.0","2,6","10",",6","7",",6","0",",6","","","","","0",",6","15",",6","0","2,6","7","2,6","0","2,6","","","19431219",",,6","","","","","","","19431228",",,6","19431209",",2,6","-11.1",",6,19,","","","","","23.6",",,6,28,","26.1","2,6,09,","629.2","6","316.4","2,6","92.0",",,,6","","","7.55","2,6","13.94","2,,,6","1.17",",,,6"
"USC00014798","1944-01","32.5811","-88.1897","39.0","LIVINGSTON, AL US","0.6","6","0.6","4,6","13",",6","7",",6","1",",6","","","","","0","2,6","15","2,6","0","2,6","7","2,6","0","2,6","","","19440110",",2,6","","","","","","","19440102",",,6","19440127",",2,6","-8.9","2,6,10,","","","","","45.7",",,6,02,","26.1","2,6,27,","907.6","6","278.4","2,6","99.7",",,,6","","","8.20","4,6","15.04","2,,,6","1.36","2,,,6"
"USC00014798","1944-02","32.5811","-88.1897","39.0","LIVINGSTON, AL US","18.2","6","17.6",",6","20",",6","12",",6","2",",6","","","","","0",",6","6",",6","0",",6","13",",6","0",",6","","","19440213",",,6","","","","","","","19440219",",,6","19440225",",,6","-6.1",",6,13,","","","","","55.4",",,6,19,","28.3",",6,25,","1077.4","6","169.8",",6","204.6",",,,6","","","13.08",",6","19.16",",,,6","7.01",",,,6"
"USC00014798","1944-03","32.5811","-88.1897","39.0","LIVINGSTON, AL US","29.4","6","11.2","2,6","16",",6","11",",6","4",",6","","","","","0",",6","5",",6","0","2,6","17","2,6","0","2,6","","","19440309",",,6","","","","","","","19440322",",,6","19440314",",2,6","-3.3",",6,09,","","","","","52.8",",,6,22,","27.8","2,6,14,","1196.9","6","119.5","2,6","246.4",",,,6","","","14.49","2,6","21.68","2,,,6","7.29",",,,6"
"USC00014798","1944-04","32.5811","-88.1897","39.0","LIVINGSTON, AL US","","","","","12",",6","8",",6","6",",6","","","","","","","","","0",",6","22",",6","0",",6","","","","","","","","","","","19440426",",,6","19440422","+,,6","","","","","","","71.1",",,6,26,","30.0",",6,22,+","","","","","324.0",",,,6","","","","","23.11",",,,6","",""
