"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00012917","1962-05","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","","","295.6","0","190.2",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","6",",0","4","","","","19620505","+,,0","19620531","+,,0","19620531","+,,0","2","","19620501",",,0","19620520",",,0","12.2",",0,05,+","0",",,0,31,+","0",",,0,31,+","14.2",",,0,01,","33.3",",0,20,","833.2","0","0.0",",0","21.8",",,,0","","","","","","","","","0",",,,0","24.47",",0","30.35",",,,0","18.58",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00012917","1962-06","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","","","550.0","0","254.4",",0","9",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","21",",0","9","","","","19620604","+,,0","19620630","+,,0","19620630","+,,0","14","","19620604",",,0","19620623","+,,0","18.9",",0,04,+","0",",,0,30,+","0",",,0,30,+","53.8",",,0,04,","33.9",",0,23,+","833.2","0","0.0",",0","147.7",",,,0","","","","","","","","","0",",,,0","26.81",",0","31.83",",,,0","21.79",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00012917","1962-07","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","","","878.9","0","328.9",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","7","","","","19620705","+,,0","19620731","+,,0","19620731","+,,0","7","","19620716",",,0","19620731","+,,0","20.6",",0,05,+","0",",,0,31,+","0",",,0,31,+","19.3",",,0,16,","37.2",",0,31,+","0.0","0","0.0",",0","37.6",",,,0","","","","","","","","","0",",,,0","28.94",",0","35.22",",,,0","22.66",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00012917","1962-08","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","","","1232.9","0","354.0",",0","8",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","30",",0","4","","","","19620825","+,,0","19620831","+,,0","19620831","+,,0","11","","19620814",",,0","19620810",",,0","21.7",",0,25,+","0",",,0,31,+","0",",,0,31,+","48.8",",,0,14,","41.7",",0,10,","0.0","0","0.0",",0","149.6",",,,0","","","","","","","","","0",",,,0","29.75",",0","36.25",",,,0","23.26",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00012917","1962-09","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","","","1488.9","0","256.0",",0","10",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","19",",0","6","","","","19620928","+,,0","19620930","+,,0","19620930","+,,0","9","","19620908",",,0","19620916",",,0","15.0",",0,28,+","0",",,0,30,+","0",",,0,30,+","41.7",",,0,08,","35.0",",0,16,","0.0","0","0.0",",0","133.0",",,,0","","","","","","","","","0",",,,0","26.87",",0","32.25",",,,0","21.48",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00012917","1962-10","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","","","1636.4","0","147.5",",0","8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","7",",0","6","","","","19621031",",,0","19621031","+,,0","19621031","+,,0","9","","19621028",",,0","19621008",",,0","7.8",",0,31,","0",",,0,31,+","0",",,0,31,+","22.4",",,0,28,","33.9",",0,08,","11.7","0","11.7",",0","77.9",",,,0","","","","","","","","","0",",,,0","22.71",",0","28.65",",,,0","16.77",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00012917","1962-11","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","","","1642.8","0","6.4",",0","6",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","8","","","","19621109",",,0","19621130","+,,0","19621130","+,,0","","","19621127",",,0","19621111",",,0","1.1",",0,09,","0",",,0,30,+","0",",,0,30,+","107.4",",,0,27,","27.8",",0,11,","122.6","0","110.9",",0","155.7",",,,0","","","","","","","","","0",",,,0","14.85",",0","21.06",",,,0","8.64",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00012917","1962-12","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","","","1642.8","0","0.0",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","6",",0","0",",0","16","","","","19621213",",,0","19621231","+,,0","19621231","+,,0","1","","19621224",",,0","19621204",",,0","-6.7",",0,13,","0",",,0,31,+","0",",,0,31,+","31.5",",,0,24,","25.0",",0,04,","341.3","0","218.7",",0","104.4",",,,0","","","","","","","","","0",",,,0","11.28",",0","16.48",",,,0","6.08",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00012917","1963-01","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","","","2.5","0","2.5",",0","13",",0","3",",0","2",",0","0",",0","0",",0","0",",0","12",",0","0",",0","3",",0","0",",0","17","","","","19630124",",,0","19630121","+,,0","19630120","+,,0","3","","19630117",",,0","19630110",",,0","-8.9",",0,24,","0",",T,0,21,+","0",",T,0,20,+","78.0",",,0,17,","25.6",",0,10,","663.9","0","322.6",",0","156.1",",,,0","","","","","","","","","0",",T,,0","8.01",",0","13.55",",,,0","2.46",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00012917","1963-02","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","","","3.7","0","1.2",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","8",",0","0",",0","7",",0","0",",0","15","","","","19630212",",,0","19630228","+,,0","19630222","+,,0","3","","19630218",",,0","19630202",",,0","-3.9",",0,12,","0",",,0,28,+","0",",T,0,22,+","67.8",",,0,18,","26.7",",0,02,","881.9","0","218.0",",0","100.9",",,,0","","","","","","","","","0",",T,,0","10.59",",0","17.25",",,,0","3.93",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00012917","1963-03","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","","","50.6","0","46.9",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","26",",0","0",",0","20","","","","19630306",",,0","19630331","+,,0","19630331","+,,0","","","19630310",",,0","19630312",",,0","-0.6",",0,06,","0",",,0,31,+","0",",,0,31,+","3.0",",,0,10,","28.9",",0,12,","940.0","0","58.1",",0","5.3",",,,0","","","","","","","","","0",",,,0","17.97",",0","24.41",",,,0","11.54",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00012917","1963-04","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","","","183.9","0","133.3",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","11","","","","19630407",",,0","19630430","+,,0","19630430","+,,0","3","","19630406",",,0","19630430","+,,0","7.2",",0,07,","0",",,0,30,+","0",",,0,30,+","13.5",",,0,06,","30.0",",0,30,+","947.0","0","7.0",",0","27.9",",,,0","","","","","","","","","0",",,,0","22.54",",0","27.68",",,,0","17.41",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00012917","1963-05","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","","","376.0","0","192.1",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","7",",0","12","","","","19630501",",,0","19630531","+,,0","19630531","+,,0","4","","19630528",",,0","19630530","+,,0","15.0",",0,01,","0",",,0,31,+","0",",,0,31,+","6.9",",,0,28,","33.3",",0,30,+","947.0","0","0.0",",0","15.1",",,,0","","","","","","","","","0",",,,0","24.53",",0","30.42",",,,0","18.64",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00012917","1963-06","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","","","666.2","0","290.2",",0","12",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","27",",0","8","","","","19630608","+,,0","19630630","+,,0","19630630","+,,0","11","","19630624",",,0","19630615","+,,0","20.6",",0,08,+","0",",,0,30,+","0",",,0,30,+","19.1",",,0,24,","37.2",",0,15,+","947.0","0","0.0",",0","73.3",",,,0","","","","","","","","","0",",,,0","28.01",",0","33.78",",,,0","22.23",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00012917","1963-07","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","","","1003.1","0","336.9",",0","9",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","30",",0","8","","","","19630726",",,0","19630731","+,,0","19630731","+,,0","16","","19630726",",,0","19630723",",,0","21.1",",0,26,","0",",,0,31,+","0",",,0,31,+","68.8",",,0,26,","37.8",",0,23,","0.0","0","0.0",",0","114.0",",,,0","","","","","","","","","0",",,,0","29.20",",0","34.73",",,,0","23.68",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00012917","1963-08","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","","","1335.4","0","332.3",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","7","","","","19630817","+,,0","19630831","+,,0","19630831","+,,0","9","","19630831",",,0","19630827",",,0","17.8",",0,17,+","0",",,0,31,+","0",",,0,31,+","14.2",",,0,31,","37.8",",0,27,","0.0","0","0.0",",0","50.9",",,,0","","","","","","","","","0",",,,0","29.05",",0","35.03",",,,0","23.08",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00012917","1963-09","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","","","1584.2","0","248.8",",0","10",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","15",",0","15","","","","19630930",",,0","19630930","+,,0","19630930","+,,0","10","","19630917",",,0","19630907",",,0","14.4",",0,30,","0",",,0,30,+","0",",,0,30,+","307.1",",,0,17,","37.2",",0,07,","0.0","0","0.0",",0","461.0",",,,0","","","","","","","","","0",",,,0","26.63",",0","31.89",",,,0","21.36",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00012917","1963-10","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","","","1745.7","0","161.5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","10",",0","26","","","","19631030",",,0","19631031","+,,0","19631031","+,,0","1","","19631031","+,,0","19631012",",,0","8.9",",0,30,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","35.0",",0,12,","2.5","0","2.5",",0","0.0",",,,0","","","","","","","","","0",",,,0","23.46",",0","30.45",",,,0","16.47",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00012917","1963-11","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","","","1788.7","0","43.0",",0","10",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","11","","","","19631130","+,,0","19631130","+,,0","19631130","+,,0","3","","19631108",",,0","19631106",",,0","1.7",",0,30,+","0",",,0,30,+","0",",,0,30,+","110.0",",,0,08,","30.6",",0,06,","84.6","0","82.1",",0","251.3",",,,0","","","","","","","","","0",",,,0","17.03",",0","22.93",",,,0","11.12",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00012917","1963-12","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","","","1789.3","0","0.6",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","12",",0","1",",0","5",",0","0",",0","13","","","","19631223",",,0","19631223","+,,0","19631231","+,,0","","","19631213",",,0","19631211",",,0","-8.3",",0,23,","0",",T,0,23,+","0",",,0,31,+","27.7",",,0,13,","25.0",",0,11,","410.5","0","325.9",",0","73.5",",,,0","","","","","","","","","0",",,,0","7.84",",0","13.76",",,,0","1.91",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00012917","1964-01","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","","","0.0","0","0.0",",0","12",",0","8",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","8",",0","0",",0","20","","","","19640114",",,0","19640131","+,,0","19640115",",,0","2","","19640124",",,0","19640108",",,0","-7.2",",0,14,","0",",,0,31,+","0",",T,0,15,","21.3",",,0,24,","23.9",",0,08,","662.6","0","252.1",",0","108.6",",,,0","","","","","","","","","0",",T,,0","10.20",",0","15.52",",,,0","4.88",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00012917","1964-02","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","","","0.0","0","0.0",",0","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","5",",0","0",",0","1",",0","0",",0","14","","","","19640222",",,0","19640229","+,,0","19640221",",,0","1","","19640224",",,0","19640210",",,0","-2.8",",0,22,","0",",,0,29,+","0",",T,0,21,","31.0",",,0,24,","22.2",",0,10,","917.3","0","254.7",",0","78.7",",,,0","","","","","","","","","0",",T,,0","9.55",",0","15.06",",,,0","4.04",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00012917","1964-03","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","","","9.4","0","9.4",",0","10",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","16","","","","19640310",",,0","19640331","+,,0","19640326",",,0","4","","19640319",",,0","19640328","+,,0","0.6",",0,10,","0",",,0,31,+","0",",T,0,26,","43.7",",,0,19,","25.6",",0,28,+","1015.2","0","97.9",",0","92.6",",,,0","","","","","","","","","0",",T,,0","15.48",",0","21.55",",,,0","9.41",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00012917","1964-04","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","","","92.7","0","83.3",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","14","","","","19640410","+,,0","19640430","+,,0","19640430","+,,0","4","","19640426",",,0","19640428",",,0","6.7",",0,10,+","0",",,0,30,+","0",",,0,30,+","23.9",",,0,26,","29.4",",0,28,","1028.0","0","12.8",",0","53.7",",,,0","","","","","","","","","0",",,,0","20.68",",0","25.46",",,,0","15.91",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00012917","1964-05","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","","","292.2","0","199.5",",0","6",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","4",",0","11","","","","19640514",",,0","19640531","+,,0","19640531","+,,0","8","","19640524",",,0","19640528","+,,0","13.3",",0,14,","0",",,0,31,+","0",",,0,31,+","57.2",",,0,24,","32.8",",0,28,+","1028.0","0","0.0",",0","152.9",",,,0","","","","","","","","","0",",,,0","24.77",",0","29.67",",,,0","19.86",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00012917","1964-06","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","","","559.6","0","267.4",",0","4",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","21",",0","11","","","","19640602","+,,0","19640630","+,,0","19640630","+,,0","4","","19640630",",,0","19640624",",,0","15.6",",0,02,+","0",",,0,30,+","0",",,0,30,+","18.0",",,0,30,","35.6",",0,24,","1028.0","0","0.0",",0","41.1",",,,0","","","","","","","","","0",",,,0","27.25",",0","32.16",",,,0","22.33",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00012917","1964-07","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","","","853.4","0","293.8",",0","10",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","20",",0","10","","","","19640717","+,,0","19640731","+,,0","19640731","+,,0","11","","19640701",",,0","19640724",",,0","21.7",",0,17,+","0",",,0,31,+","0",",,0,31,+","115.1",",,0,01,","35.6",",0,24,","0.0","0","0.0",",0","156.5",",,,0","","","","","","","","","0",",,,0","27.81",",0","32.40",",,,0","23.22",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00012917","1964-08","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","","","1169.2","0","315.8",",0","14",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","27",",0","4","","","","19640831","+,,0","19640831","+,,0","19640831","+,,0","12","","19640813",",,0","19640805",",,0","21.7",",0,31,+","0",",,0,31,+","0",",,0,31,+","43.9",",,0,13,","36.7",",0,05,","0.0","0","0.0",",0","126.2",",,,0","","","","","","","","","0",",,,0","28.52",",0","33.33",",,,0","23.72",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00012917","1964-09","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","","","1403.3","0","234.1",",0","8",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","17",",0","17","","","","19640914",",,0","19640930","+,,0","19640930","+,,0","5","","19640917",",,0","19640901",",,0","14.4",",0,14,","0",",,0,30,+","0",",,0,30,+","62.5",",,0,17,","36.1",",0,01,","0.0","0","0.0",",0","141.6",",,,0","","","","","","","","","0",",,,0","26.14",",0","31.41",",,,0","20.86",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00012917","1964-10","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","","","1460.5","0","57.2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","14","","","","19641020",",,0","19641031","+,,0","19641031","+,,0","1","","19641026",",,0","19641002",",,0","2.8",",0,20,","0",",,0,31,+","0",",,0,31,+","1.8",",,0,26,","30.6",",0,02,","30.3","0","30.3",",0","1.8",",,,0","","","","","","","","","0",",,,0","19.20",",0","26.47",",,,0","11.92",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00012917","1964-11","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","","","1523.3","0","62.8",",0","7",",0","4",",0","2",",0","0",",0","0",",0","0",",0","1",",0","0",",0","22",",0","0",",0","17","","","","19641123",",,0","19641130","+,,0","19641130","+,,0","3","","19641128",",,0","19641117","+,,0","0.0",",0,23,","0",",,0,30,+","0",",,0,30,+","47.0",",,0,28,","29.4",",0,17,+","108.0","0","77.7",",0","106.3",",,,0","","","","","","","","","0",",,,0","17.84",",0","23.83",",,,0","11.84",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00012917","1964-12","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","","","1535.8","0","12.5",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","6",",0","0",",0","11",",0","0",",0","18","","","","19641215",",,0","19641231","+,,0","19641231","+,,0","1","","19641210",",,0","19641230",",,0","-1.7",",0,15,","0",",,0,31,+","0",",,0,31,+","93.7",",,0,10,","27.2",",0,30,","298.3","0","190.3",",0","128.5",",,,0","","","","","","","","","0",",,,0","12.60",",0","17.87",",,,0","7.33",",,,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00012917","1965-01","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","","","8.7","0","8.7",",0","3",",0","3",",0","1",",0","0",",0","0",",0","0",",0","5",",0","0",",0","16",",0","0",",0","14","","9","","19650117",",,0","19650131","+,,0","19650131","+,,0","1","","19650122",",,0","19650102",",,0","-6.7",",0,17,","0",",,0,31,+","0",",,0,31,+","31.5",",,0,22,","26.7",",0,02,","479.8","0","181.5",",0","40.4",",,,0","62.3",",X","","","","","","","0",",,,0","12.76",",0","19.31",",,,0","6.21",",,,0","12174",",X","","","","","","","","","225",",X","","","","","","","","","15.2",",X"
"USW00012917","1965-02","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","","","12.9","0","4.2",",0","8",",0","4",",0","1",",0","0",",0","0",",0","0",",0","4",",0","0",",0","11",",0","0",",0","11","","4","","19650225",",,0","19650228","+,,0","19650212",",,0","3","","19650228",",,0","19650221","+,,0","-3.9",",0,25,","0",",,0,28,+","0",",T,0,12,","92.7",",,0,28,","25.6",",0,21,+","648.3","0","168.5",",0","137.5",",,,0","48.0",",X","","","","","","","0",",T,,0","12.46",",0","18.52",",,,0","6.41",",,,0","9066",",X","","","","","","","","","315",",X","","","","","","","","","18.8",",X"
"USW00012917","1965-03","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","","","30.4","0","17.5",",0","8",",0","3",",0","1",",0","0",",0","0",",0","0",",0","5",",0","0",",0","14",",0","0",",0","18","","8","","19650304",",,0","19650331","+,,0","19650303",",,0","3","","19650301",",,0","19650329","+,,0","-2.8",",0,04,","0",",,0,31,+","0",",T,0,03,","35.6",",,0,01,","27.8",",0,29,+","801.5","0","153.2",",0","75.4",",,,0","49.7",",X","","","","","","","0",",T,,0","13.96",",0","19.92",",,,0","7.99",",,,0","11004",",X","","","","","","","","","135",",X","","","","","","","","","22.4",",X"
"USW00012917","1965-04","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","","","161.0","0","130.6",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","1",",0","20","","4","","19650429",",,0","19650430","+,,0","19650430","+,,0","2","","19650419",",,0","19650419",",,0","7.8",",0,29,","0",",,0,30,+","0",",,0,30,+","8.9",",,0,19,","32.2",",0,19,","803.4","0","1.9",",0","8.9",",,,0","55.9",",X","","","","","","","0",",,,0","22.62",",0","27.79",",,,0","17.45",",,,0","13074",",X","","","","","","","","","270",",X","","","","","","","","","26.8",",X"
"USW00012917","1965-05","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","","","372.0","0","211.0",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","7","","1","","19650501",",,0","19650531","+,,0","19650531","+,,0","3","","19650520",",,0","19650512",",,0","10.6",",0,01,","0",",,0,31,+","0",",,0,31,+","53.6",",,0,20,","31.7",",0,12,","803.4","0","0.0",",0","80.1",",,,0","37.8",",X","","","","","","","0",",,,0","25.14",",0","29.22",",,,0","21.06",",,,0","9606",",X","","","","","","","","","45",",X","","","","","","","","","19.2",",X"
"USW00012917","1965-06","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","","","641.5","0","269.5",",0","4",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","18",",0","9","","","","19650607","+,,0","19650630","+,,0","19650630","+,,0","5","","19650606",",,0","19650628",",,0","18.9",",0,07,+","0",",,0,30,+","0",",,0,30,+","52.6",",,0,06,","34.4",",0,28,","803.4","0","0.0",",0","61.3",",,,0","69.3",",X","","","","","","","0",",,,0","27.32",",0","32.41",",,,0","22.23",",,,0","17544",",X","","","","","","","","","360",",X","","","","","","","","","18.3",",X"
"USW00012917","1965-07","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","","","965.4","0","323.9",",0","8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","29",",0","11","","","","19650715","+,,0","19650731","+,,0","19650731","+,,0","14","","19650704",",,0","19650728",",,0","21.1",",0,15,+","0",",,0,31,+","0",",,0,31,+","20.3",",,0,04,","36.7",",0,28,","0.0","0","0.0",",0","81.5",",,,0","76.8",",X","","","","","","","0",",,,0","28.78",",0","34.45",",,,0","23.11",",,,0","19830",",X","","","","","","","","","180",",X","","","","","","","","","20.1",",X"
"USW00012917","1965-08","29.95205","-94.02616","3.8","PORT ARTHUR SE TX REGIONAL AIRPORT, TX US","","","","","","","","","","","1263.7","0","298.3",",0","13",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","16","","","","19650811",",,0","19650831","+,,0","19650831","+,,0","15","","19650805",",,0","19650827","+,,0","20.6",",0,11,","0",",,0,31,+","0",",,0,31,+","27.2",",,0,05,","36.1",",0,27,+","0.0","0","0.0",",0","48.5",",,,0","66.2",",X","","","","","","","0",",,,0","27.96",",0","33.37",",,,0","22.55",",,,0","15972",",X","","","","","","","","","315",",X","","","","","","","","","17.0",",X"
