"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00087424","1927-11","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","","","42.3",",0","4",",0","3",",0","0",",0","","","","","0",",0","2",",0","0",",0","25",",0","0",",0","","","19271121","+,,0","","","","","","","19271103",",,0","19271110",",,0","0.0",",0,21,+","","","","","9.7",",,0,03,","30.6",",0,10,","","","53.3",",0","20.9",",,,0","","","17.97",",0","25.08",",,,0","10.85",",,,0"
"USC00087424","1927-12","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","","","12.8",",0","12",",0","8",",0","3",",0","","","","","0",",0","10",",0","0",",0","11",",0","0",",0","","","19271220",",,0","","","","","","","19271203",",,0","19271212",",,0","-4.4",",0,20,","","","","","50.8",",,0,03,","27.2",",0,12,","","","213.8",",0","192.7",",,,0","","","11.85",",0","17.90",",,,0","5.80",",,,0"
"USC00087424","1928-01","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","1.5","0","1.5",",0","4",",0","2",",0","0",",0","","","","","0",",0","10",",0","1",",0","10",",0","0",",0","","","19280103",",,0","","","","","","","19280109",",,0","19280117","+,,0","-8.3",",0,03,","","","","","16.8",",,0,09,","26.7",",0,17,+","","","241.9",",0","34.6",",,,0","","","10.58",",0","17.48",",,,0","3.68",",,,0"
"USC00087424","1928-02","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","1.5","0","0.0",",0","12",",0","11",",0","1",",0","","","","","0",",0","4",",0","0",",0","10",",0","0",",0","","","19280219",",,0","","","","","","","19280223",",,0","19280217",",,0","-6.1",",0,19,","","","","","76.5",",,0,23,","24.4",",0,17,","","","157.1",",0","176.1",",,,0","","","12.92",",0","19.25",",,,0","6.59",",,,0"
"USC00087424","1928-03","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","35.9","0","34.4",",0","15",",0","9",",0","2",",0","","","","","0",",0","0",",0","0",",0","24",",0","0",",0","","","19280318","+,,0","","","","","","","19280325",",,0","19280314",",,0","2.2",",0,18,+","","","","","35.6",",,0,25,","30.0",",0,14,","","","69.9",",0","175.1",",,,0","","","17.19",",0","23.59",",,,0","10.78",",,,0"
"USC00087424","1928-04","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","55.8","0","19.9",",0","7",",0","7",",0","6",",0","","","","","0",",0","0",",0","0",",0","26",",0","0",",0","","","19280401",",,0","","","","","","","19280410",",,0","19280420",",,0","2.8",",0,01,","","","","","119.6",",,0,10,","28.9",",0,20,","","","50.1",",0","374.8",",,,0","","","17.33",",0","24.38",",,,0","10.27",",,,0"
"USC00087424","1928-05","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","180.9","0","125.1",",0","5",",0","3",",0","1",",0","","","","","0",",0","0",",0","0",",0","30",",0","4",",0","","","19280509",",,0","","","","","","","19280530",",,0","19280531",",,0","4.4",",0,09,","","","","","33.8",",,0,30,","33.3",",0,31,","","","10.0",",0","56.5",",,,0","","","22.04",",0","29.03",",,,0","15.05",",,,0"
"USC00087424","1928-06","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","399.4","0","218.5",",0","14",",0","10",",0","2",",0","","","","","0",",0","0",",0","0",",0","30",",0","13",",0","","","19280608",",,0","","","","","","","19280614",",,0","19280620",",,0","13.9",",0,08,","","","","","46.7",",,0,14,","35.0",",0,20,","","","0.0",",0","157.3",",,,0","","","25.62",",0","31.50",",,,0","19.73",",,,0"
"USC00087424","1928-07","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","662.6","0","263.2",",0","17",",0","14",",0","1",",0","","","","","0",",0","0",",0","0",",0","31",",0","19",",0","","","19280707",",,0","","","","","","","19280731",",,0","19280730","+,,0","19.4",",0,07,","","","","","51.1",",,0,31,","35.0",",0,30,+","0.0","0","0.0",",0","174.6",",,,0","","","26.82",",0","31.93",",,,0","21.72",",,,0"
"USC00087424","1928-08","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","927.1","0","264.5",",0","23",",0","13",",0","2",",0","","","","","0",",0","0",",0","0",",0","31",",0","17",",0","","","19280827",",,0","","","","","","","19280814",",,0","19280825","+,,0","20.0",",0,27,","","","","","77.7",",,0,14,","35.0",",0,25,+","0.0","0","0.0",",0","203.0",",,,0","","","26.86",",0","31.84",",,,0","21.89",",,,0"
"USC00087424","1928-09","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","1105.5","0","178.4","2,0","19","2,0","10","2,0","1","2,0","","","","","0","2,0","0","2,0","0","2,0","28","2,0","8","2,0","","","19280926",",2,0","","","","","","","19280923",",2,0","19280921","+,2,0","8.9","2,0,26,","","","","","53.3","2,,0,23,","33.3","2,0,21,+","0.0","0","0.0","2,0","152.1","2,,,0","","","24.70","2,0","29.75","2,,,0","19.66","2,,,0"
"USC00087424","1928-10","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","1232.2","0","126.7",",0","9",",0","3",",0","3",",0","","","","","0",",0","0",",0","0",",0","30",",0","3",",0","","","19281026",",,0","","","","","","","19281016",",,0","19281001",",,0","6.7",",0,26,","","","","","103.4",",,0,16,","33.3",",0,01,","17.8","0","17.8",",0","170.9",",,,0","","","21.85",",0","27.92",",,,0","15.77",",,,0"
"USC00087424","1928-11","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","1243.6","0","11.4",",0","4",",0","3",",0","0",",0","","","","","0",",0","4",",0","0",",0","19",",0","0",",0","","","19281127",",,0","","","","","","","19281108",",,0","19281118",",,0","-3.3",",0,27,","","","","","17.8",",,0,08,","27.2",",0,18,","149.7","0","131.9",",0","29.2",",,,0","","","14.32",",0","21.04",",,,0","7.60",",,,0"
"USC00087424","1928-12","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","1246.1","0","2.5",",0","6",",0","3",",0","0",",0","","","","","0",",0","8",",0","0",",0","12",",0","0",",0","","","19281210",",,0","","","","","","","19281220",",,0","19281229","+,,0","-3.9",",0,10,","","","","","24.4",",,0,20,","24.4",",0,29,+","352.9","0","203.2",",0","50.4",",,,0","","","11.86",",0","18.24",",,,0","5.48",",,,0"
"USC00087424","1929-01","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","15.3","0","15.3",",0","13",",0","9",",0","2",",0","","","","","0",",0","6",",0","0",",0","12",",0","0",",0","","","19290103",",,0","","","","","","","19290127",",,0","19290122",",,0","-3.9",",0,03,","","","","","33.0",",,0,27,","27.2",",0,22,","515.9","0","163.0",",0","132.7",",,,0","","","13.57",",0","19.79",",,,0","7.34",",,,0"
"USC00087424","1929-02","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","23.7","0","8.4","1,0","11",",0","6",",0","1",",0","","","","","0","1,0","1","1,0","0",",0","12",",0","0",",0","","","19290202",",1,0","","","","","","","19290209",",,0","19290227",",,0","0.0","1,0,02,","","","","","32.5",",,0,09,","26.7",",0,27,","637.5","0","121.6",",0","72.4",",,,0","","","14.04","1,0","20.43",",,,0","7.65","1,,,0"
"USC00087424","1929-03","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","75.7","0","52.0",",0","8",",0","5",",0","1",",0","","","","","0",",0","0",",0","0",",0","29",",0","1",",0","","","19290303",",,0","","","","","","","19290315",",,0","19290324",",,0","2.2",",0,03,","","","","","67.6",",,0,15,","32.8",",0,24,","695.2","0","57.7",",0","102.4",",,,0","","","18.15",",0","24.98",",,,0","11.31",",,,0"
"USC00087424","1929-04","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","168.8","0","93.1",",0","10",",0","4",",0","2",",0","","","","","0",",0","0",",0","0",",0","29",",0","0",",0","","","19290418","+,,0","","","","","","","19290415",",,0","19290428",",,0","7.8",",0,18,+","","","","","72.6",",,0,15,","31.7",",0,28,","704.3","0","9.1",",0","124.8",",,,0","","","21.13",",0","27.66",",,,0","14.61",",,,0"
"USC00087424","1929-05","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","334.0","0","165.2",",0","4",",0","4",",0","2",",0","","","","","0",",0","0",",0","0",",0","31",",0","6",",0","","","19290504",",,0","","","","","","","19290505",",,0","19290530",",,0","6.7",",0,04,","","","","","29.5",",,0,05,","34.4",",0,30,","710.1","0","5.8",",0","71.4",",,,0","","","23.47",",0","29.79",",,,0","17.15",",,,0"
"USC00087424","1929-06","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","523.2","0","189.2","2,0","14",",0","9",",0","4",",0","","","","","0","2,0","0","2,0","0","2,0","28","2,0","13","2,0","","","19290605",",2,0","","","","","","","19290625",",,0","19290621",",2,0","15.0","2,0,05,","","","","","53.3",",,0,25,","36.1","2,0,21,","710.1","0","0.0","2,0","219.3",",,,0","","","25.09","2,0","30.99","2,,,0","19.19","2,,,0"
"USC00087424","1929-07","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","772.7","0","249.5",",0","22",",0","16",",0","2",",0","","","","","0",",0","0",",0","0",",0","31",",0","19",",0","","","19290722",",,0","","","","","","","19290714",",,0","19290701",",,0","18.3",",0,22,","","","","","50.8",",,0,14,","37.2",",0,01,","0.0","0","0.0",",0","208.7",",,,0","","","26.38",",0","32.09",",,,0","20.68",",,,0"
"USC00087424","1929-08","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","1039.5","0","266.8",",0","16",",0","11",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","20",",0","","","19290829",",,0","","","","","","","19290814",",,0","19290812",",,0","17.2",",0,29,","","","","","20.1",",,0,14,","35.0",",0,12,","0.0","0","0.0",",0","117.2",",,,0","","","26.94",",0","32.65",",,,0","21.23",",,,0"
"USC00087424","1929-09","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","1230.2","0","190.7",",0","17",",0","10",",0","1",",0","","","","","0",",0","0",",0","0",",0","30",",0","7",",0","","","19290921",",,0","","","","","","","19290930",",,0","19290911","+,,0","12.8",",0,21,","","","","","59.2",",,0,30,","32.8",",0,11,+","0.0","0","0.0",",0","156.7",",,,0","","","24.69",",0","29.28",",,,0","20.10",",,,0"
"USC00087424","1929-10","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","1302.8","0","72.6",",0","5",",0","3",",0","1",",0","","","","","0",",0","0",",0","0",",0","29",",0","0",",0","","","19291026",",,0","","","","","","","19291021",",,0","19291008",",,0","3.9",",0,26,","","","","","31.5",",,0,21,","30.6",",0,08,","25.5","0","25.5",",0","58.0",",,,0","","","19.85",",0","26.22",",,,0","13.48",",,,0"
"USC00087424","1929-11","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","1356.1","0","53.3",",0","8",",0","4",",0","0",",0","","","","","0",",0","1",",0","0",",0","17",",0","0",",0","","","19291130",",,0","","","","","","","19291123",",,0","19291116","+,,0","-3.9",",0,30,","","","","","20.3",",,0,23,","29.4",",0,16,+","127.0","0","101.5",",0","40.7",",,,0","","","16.73",",0","22.08",",,,0","11.38",",,,0"
"USC00087424","1929-12","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","1356.9","0","0.8","2,0","8",",0","4",",0","1",",0","","","","","0","1,0","12","1,0","0","1,0","13","1,0","0","1,0","","","19291220",",1,0","","","","","","","19291222",",,0","19291216","+,1,0","-7.2","1,0,20,","","","","","25.7",",,0,22,","25.6","1,0,16,+","356.3","0","229.3","1,0","67.9",",,,0","","","10.50","2,0","17.60","1,,,0","3.39","1,,,0"
"USC00087424","1930-01","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","3.3","0","3.3",",0","11",",0","8",",0","2",",0","","","","","0",",0","8",",0","0",",0","12",",0","0",",0","","","19300119",",,0","","","","","","","19300122",",,0","19300114","+,,0","-4.4",",0,19,","","","","","73.9",",,0,22,","24.4",",0,14,+","548.1","0","191.8",",0","191.1",",,,0","","","12.25",",0","18.42",",,,0","6.09",",,,0"
"USC00087424","1930-02","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","11.3","0","8.0",",0","5",",0","5",",0","1",",0","","","","","0",",0","1",",0","0",",0","16",",0","0",",0","","","19300201",",,0","","","","","","","19300204",",,0","19300226",",,0","-1.1",",0,01,","","","","","46.5",",,0,04,","28.3",",0,26,","650.7","0","102.6",",0","88.2",",,,0","","","14.96",",0","22.07",",,,0","7.85",",,,0"
"USC00087424","1930-03","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","19.4","0","8.1",",0","13",",0","11",",0","3",",0","","","","","0",",0","3",",0","0",",0","11",",0","0",",0","","","19300305",",,0","","","","","","","19300322",",,0","19300319",",,0","-1.7",",0,05,","","","","","34.3",",,0,22,","26.1",",0,19,","802.6","0","151.9",",0","169.3",",,,0","","","13.69",",0","19.23",",,,0","8.16",",,,0"
"USC00087424","1930-04","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","73.6","0","54.2",",0","6",",0","5",",0","2",",0","","","","","0",",0","0",",0","0",",0","30",",0","0",",0","","","19300401",",,0","","","","","","","19300418",",,0","19300416",",,0","3.3",",0,01,","","","","","45.7",",,0,18,","30.6",",0,16,","816.4","0","13.8",",0","120.8",",,,0","","","19.68",",0","26.91",",,,0","12.45",",,,0"
"USC00087424","1930-05","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","263.7","0","190.1",",0","6",",0","4",",0","1",",0","","","","","0",",0","0",",0","0",",0","31",",0","13",",0","","","19300516","+,,0","","","","","","","19300522",",,0","19300519",",,0","13.3",",0,16,+","","","","","50.8",",,0,22,","34.4",",0,19,","816.4","0","0.0",",0","61.5",",,,0","","","24.47",",0","31.34",",,,0","17.60",",,,0"
"USC00087424","1930-06","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","483.9","0","220.2",",0","12",",0","7",",0","1",",0","","","","","0",",0","0",",0","0",",0","30",",0","12",",0","","","19300601",",,0","","","","","","","19300606",",,0","19300623",",,0","11.7",",0,01,","","","","","33.0",",,0,06,","38.9",",0,23,","816.4","0","0.0",",0","78.3",",,,0","","","25.67",",0","31.69",",,,0","19.66",",,,0"
"USC00087424","1930-07","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","782.1","0","298.2",",0","15",",0","11",",0","2",",0","","","","","0",",0","0",",0","0",",0","31",",0","23",",0","","","19300704",",,0","","","","","","","19300716",",,0","19300711",",,0","17.8",",0,04,","","","","","43.9",",,0,16,","38.9",",0,11,","0.0","0","0.0",",0","191.2",",,,0","","","27.95",",0","33.85",",,,0","22.05",",,,0"
"USC00087424","1930-08","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","1043.4","0","261.3",",0","8",",0","3",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","23",",0","","","19300824",",,0","","","","","","","19300808",",,0","19300831","+,,0","15.0",",0,24,","","","","","16.3",",,0,08,","35.6",",0,31,+","0.0","0","0.0",",0","29.9",",,,0","","","26.76",",0","33.23",",,,0","20.29",",,,0"
"USC00087424","1930-09","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","1276.6","0","233.2",",0","24",",0","13",",0","3",",0","","","","","0",",0","0",",0","0",",0","30",",0","12",",0","","","19300930",",,0","","","","","","","19300918",",,0","19300907",",,0","17.2",",0,30,","","","","","41.9",",,0,18,","35.6",",0,07,","0.0","0","0.0",",0","200.7",",,,0","","","26.11",",0","31.47",",,,0","20.74",",,,0"
"USC00087424","1930-10","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","1328.7","0","52.1",",0","4",",0","2",",0","0",",0","","","","","0",",0","0",",0","0",",0","29",",0","0",",0","","","19301026",",,0","","","","","","","19301029",",,0","19301016",",,0","3.3",",0,26,","","","","","9.1",",,0,29,","30.0",",0,16,","37.6","0","37.6",",0","13.4",",,,0","","","18.80",",0","25.29",",,,0","12.31",",,,0"
"USC00087424","1930-11","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","1349.5","0","20.8",",0","13",",0","7",",0","2",",0","","","","","0",",0","2",",0","0",",0","12",",0","0",",0","","","19301128",",,0","","","","","","","19301117",",,0","19301119",",,0","-2.2",",0,28,","","","","","129.5",",,0,17,","27.2",",0,19,","161.9","0","124.3",",0","219.2",",,,0","","","14.88",",0","19.72",",,,0","10.05",",,,0"
"USC00087424","1930-12","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","1349.5","0","0.0",",0","11",",0","7",",0","0",",0","","","","","0",",0","2",",0","0",",0","1",",0","0",",0","","","19301224",",,0","","","","","","","19301219",",,0","19301211",",,0","-1.1",",0,24,","","","","","18.5",",,0,19,","22.2",",0,11,","448.6","0","286.7",",0","53.6",",,,0","","","9.08",",0","13.71",",,,0","4.45",",,,0"
"USC00087424","1931-01","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","0.0","0","0.0","1,0","10",",0","5",",0","0",",0","","","","","0",",0","7",",0","0","1,0","8","1,0","0","1,0","","","19310115",",,0","","","","","","","19310112",",,0","19310131","+,1,0","-3.9",",0,15,","","","","","19.8",",,0,12,","22.8","1,0,31,+","672.4","0","223.8","1,0","67.8",",,,0","","","10.91","1,0","17.04","1,,,0","4.79",",,,0"
"USC00087424","1931-02","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","0.3","0","0.3",",0","9",",0","5",",0","0",",0","","","","","0",",0","2",",0","0",",0","9",",0","0",",0","","","19310211",",,0","","","","","","","19310228",",,0","19310217",",,0","-2.8",",0,11,","","","","","19.6",",,0,28,","24.4",",0,17,","837.7","0","165.3",",0","65.4",",,,0","","","12.44",",0","19.33",",,,0","5.55",",,,0"
"USC00087424","1931-03","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","5.8","0","5.5",",0","8",",0","6",",0","2",",0","","","","","0",",0","1",",0","0",",0","18",",0","0",",0","","","19310305",",,0","","","","","","","19310331",",,0","19310327","+,,0","-1.1",",0,05,","","","","","35.6",",,0,31,","25.6",",0,27,+","988.8","0","151.1",",0","119.0",",,,0","","","13.64",",0","20.61",",,,0","6.66",",,,0"
"USC00087424","1931-04","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","38.6","0","32.8",",0","4",",0","4",",0","0",",0","","","","","0",",0","0",",0","0",",0","25",",0","0",",0","","","19310402",",,0","","","","","","","19310405",",,0","19310427",",,0","3.9",",0,02,","","","","","20.3",",,0,05,","29.4",",0,27,","1033.6","0","44.8",",0","29.2",",,,0","","","17.93",",0","24.65",",,,0","11.21",",,,0"
"USC00087424","1931-05","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","168.2","0","129.6",",0","9",",0","4",",0","1",",0","","","","","0",",0","0",",0","0",",0","31",",0","4",",0","","","19310516",",,0","","","","","","","19310521",",,0","19310528",",,0","10.0",",0,16,","","","","","26.7",",,0,21,","34.4",",0,28,","1033.6","0","0.0",",0","61.4",",,,0","","","22.51",",0","29.64",",,,0","15.38",",,,0"
"USC00087424","1931-06","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","430.5","0","262.3",",0","10",",0","4",",0","0",",0","","","","","0",",0","0",",0","0",",0","30",",0","27",",0","","","19310609",",,0","","","","","","","19310616",",,0","19310630",",,0","11.1",",0,09,","","","","","8.1",",,0,16,","39.4",",0,30,","1033.6","0","0.0",",0","28.0",",,,0","","","27.08",",0","34.85",",,,0","19.30",",,,0"
"USC00087424","1931-07","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","735.8","0","305.3",",0","20",",0","9",",0","2",",0","","","","","0",",0","0",",0","0",",0","31",",0","24",",0","","","19310723",",,0","","","","","","","19310727",",,0","19310704",",,0","19.4",",0,23,","","","","","34.8",",,0,27,","38.9",",0,04,","0.0","0","0.0",",0","168.2",",,,0","","","28.18",",0","34.09",",,,0","22.27",",,,0"
"USC00087424","1931-08","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","964.8","0","229.0","1,0","15",",0","7",",0","0",",0","","","","","0",",0","0",",0","0","1,0","30","1,0","14","1,0","","","19310824",",,0","","","","","","","19310811",",,0","19310804",",1,0","14.4",",0,24,","","","","","23.6",",,0,11,","36.1","1,0,04,","0.0","0","0.0","1,0","78.5",",,,0","","","26.00","1,0","31.53","1,,,0","20.46",",,,0"
"USC00087424","1931-09","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","1203.0","0","238.2","1,0","4",",0","4",",0","1",",0","","","","","0",",0","0",",0","0","1,0","29","1,0","24","1,0","","","19310929",",,0","","","","","","","19310904",",,0","19310920",",1,0","10.0",",0,29,","","","","","32.8",",,0,04,","37.8","1,0,20,","0.0","0","0.0","1,0","54.5",",,,0","","","26.51","1,0","33.47","1,,,0","19.54",",,,0"
"USC00087424","1931-10","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","1335.1","0","132.1",",0","2",",0","2",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","5",",0","","","19311031",",,0","","","","","","","19311008",",,0","19311011",",,0","4.4",",0,31,","","","","","10.7",",,0,08,","33.9",",0,11,","8.9","0","8.9",",0","14.5",",,,0","","","22.30",",0","29.77",",,,0","14.84",",,,0"
"USC00087424","1931-11","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","1373.4","0","38.3",",0","0",",0","0",",0","0",",0","","","","","0",",0","0",",0","0",",0","29",",0","0",",0","","","19311101",",,0","","","","","","","19311122",",,0","19311124","+,,0","1.1",",0,01,","","","","","0.0",",T,0,22,","29.4",",0,24,+","58.6","0","49.7",",0","0.0",",T,,0","","","17.95",",0","26.15",",,,0","9.76",",,,0"
"USC00087424","1931-12","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","1408.4","0","35.0","1,0","6",",0","6",",0","4",",0","","","","","0","1,0","0","1,0","0","1,0","25","1,0","0","1,0","","","19311229","+,1,0","","","","","","","19311209",",,0","19311201",",1,0","4.4","1,0,29,+","","","","","58.4",",,0,09,","28.9","1,0,01,","102.1","0","43.5","1,0","177.6",",,,0","","","18.05","1,0","23.88","1,,,0","12.22","1,,,0"
"USC00087424","1932-01","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","","","","","9",",0","7",",0","2",",0","","","","","","","","","","","","","","","","","","","","","","","","","19320107",",,0","","","","","","","","","80.3",",,0,07,","","","","","","","192.0",",,,0","","","","","","","",""
"USC00087424","1932-02","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","","","32.0",",0","7",",0","4",",0","0",",0","","","","","0",",0","1",",0","0",",0","22",",0","0",",0","","","19320201",",,0","","","","","","","19320222",",,0","19320210",",,0","0.0",",0,01,","","","","","20.6",",,0,22,","28.3",",0,10,","","","50.7",",0","45.8",",,,0","","","17.69",",0","23.61",",,,0","11.77",",,,0"
"USC00087424","1932-03","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","","","18.9",",0","10",",0","6",",0","2",",0","","","","","0",",0","6",",0","0",",0","19",",0","0",",0","","","19320310",",,0","","","","","","","19320306",",,0","19320304","+,,0","-5.0",",0,10,","","","","","47.8",",,0,06,","27.8",",0,04,+","","","175.4",",0","126.7",",,,0","","","13.28",",0","20.00",",,,0","6.57",",,,0"
"USC00087424","1932-04","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","","","54.4",",0","5",",0","4",",0","0",",0","","","","","0",",0","0",",0","0",",0","26",",0","1",",0","","","19320402",",,0","","","","","","","19320401",",,0","19320423",",,0","3.9",",0,02,","","","","","16.5",",,0,01,","32.2",",0,23,","","","35.5",",0","26.8",",,,0","","","18.96",",0","25.68",",,,0","12.24",",,,0"
"USC00087424","1932-05","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","","","133.9",",0","8",",0","7",",0","3",",0","","","","","0",",0","0",",0","0",",0","31",",0","4",",0","","","19320503",",,0","","","","","","","19320519",",,0","19320509",",,0","10.6",",0,03,","","","","","37.1",",,0,19,","33.3",",0,09,","","","0.0",",0","156.2",",,,0","","","22.65",",0","29.26",",,,0","16.05",",,,0"
"USC00087424","1932-06","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","","","236.6",",0","17",",0","11",",0","3",",0","","","","","0",",0","0",",0","0",",0","30",",0","13",",0","","","19320602",",,0","","","","","","","19320616",",,0","19320627","+,,0","15.6",",0,02,","","","","","46.5",",,0,16,","35.0",",0,27,+","","","0.0",",0","180.0",",,,0","","","26.22",",0","31.44",",,,0","21.00",",,,0"
"USC00087424","1932-07","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","","","308.7",",0","15",",0","7",",0","1",",0","","","","","0",",0","0",",0","0",",0","31",",0","28",",0","","","19320718","+,,0","","","","","","","19320728",",,0","19320716",",,0","20.0",",0,18,+","","","","","53.1",",,0,28,","38.3",",0,16,","0.0","","0.0",",0","127.8",",,,0","","","28.29",",0","34.19",",,,0","22.39",",,,0"
"USC00087424","1932-08","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","","","261.7",",0","21",",0","14",",0","3",",0","","","","","0",",0","0",",0","0",",0","31",",0","17",",0","","","19320810",",,0","","","","","","","19320806",",,0","19320814","+,,0","20.0",",0,10,","","","","","68.6",",,0,06,","34.4",",0,14,+","0.0","","0.0",",0","255.4",",,,0","","","26.77",",0","31.40",",,,0","22.15",",,,0"
"USC00087424","1932-09","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","","","194.1",",0","11",",0","6",",0","3",",0","","","","","0",",0","0",",0","0",",0","30",",0","6",",0","","","19320909","+,,0","","","","","","","19320920",",,0","19320907","+,,0","16.7",",0,09,+","","","","","59.7",",,0,20,","34.4",",0,07,+","0.0","","0.0",",0","190.1",",,,0","","","24.80",",0","29.62",",,,0","19.98",",,,0"
"USC00087424","1932-10","30.58333","-84.58333","75.9","QUINCY EXPERIMENT ST, FL US","","","64.2",",0","7",",0","5",",0","2",",0","","","","","0",",0","0",",0","0",",0","30",",0","0",",0","","","19321007",",,0","","","","","","","19321006",",,0","19321021",",,0","4.4",",0,07,","","","","","33.0",",,0,06,","29.4",",0,21,","27.3","","27.3",",0","113.6",",,,0","","","19.53",",0","25.83",",,,0","13.23",",,,0"
