"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00032444","1900-11","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","818.9","0","0.3",",0","3","2,0","2","2,0","2","2,0","0",",0","0",",0","0",",0","10",",0","0",",0","7",",0","0",",0","","","19001126","+,,0","19001130","+,,0","19001124","+,,0","","","19001119",",2,0","19001122",",,0","-6.7",",0,26,+","0",",,0,30,+","0",",T,0,24,+","38.6","2,,0,19,","25.6",",0,22,","331.7","0","","","259.5",",0","","","","","","","","","","","89.7",",a,,0","0",",T,,0","9.69",",0","16.97",",,,0","2.42",",,,0"
"USC00032444","1900-12","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","818.9","0","0.0","1,0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0","1,0","0","1,0","0","1,0","1","","19001231",",,0","19001231","+,,0","19001231",",,0","","","19001219",",,0","19001217",",1,0","-9.4",",0,31,","0",",,0,31,+","0",",T,0,31,","22.4",",,0,19,","17.8","1,0,17,","713.5","0","","","381.8","1,0","","","","","","","","","","","31.3",",,,0","0",",T,,0","5.55","1,0","11.56","1,,,0","-0.46",",,,0"
"USC00032444","1901-01","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","0.0","0","0.0","2,0","3",",0","1",",0","0",",0","0",",0","0",",0","0","1,0","19","1,0","2","1,0","0","1,0","0","1,0","1","","19010101",",1,0","19010131","+,,0","19010117",",,0","","","19010109",",,0","19010115",",1,0","-11.7","1,0,01,","0",",,0,31,+","0",",T,0,17,","25.1",",,0,09,","20.6","1,0,15,","1111.6","0","","","398.1","1,0","","","","","","","","","","","26.6",",,,0","0",",T,,0","4.73","2,0","11.57","1,,,0","-2.11","1,,,0"
"USC00032444","1901-02","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","0.0","0","0.0",",0","2","3,0","2","3,0","0","3,0","0","1,0","0",",0","0",",0","24",",0","1",",0","0",",0","0",",0","","","19010224",",,0","19010228","+,1,0","19010211","+,,0","","","19010211",",3,0","19010228","+,,0","-10.6",",0,24,","0","1,,0,28,+","0",",T,0,11,+","8.6","3,,0,11,","18.3",",0,28,+","1563.5","0","","","451.9",",0","","","","","","","","","","","29.4",",a,,0","0",",T,,0","2.19",",0","7.84",",,,0","-3.45",",,,0"
"USC00032444","1901-03","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","0.8","0","0.8","1,0","3","3,0","3","3,0","1","3,0","0",",0","0",",0","0","1,0","16","1,0","0",",0","2",",0","0",",0","","","19010306",",1,0","19010331","+,,0","19010319","+,,0","","","19010323",",3,0","19010302",",,0","-13.3","1,0,06,","0",",,0,31,+","0",",T,0,19,+","26.4","3,,0,23,","27.2",",0,02,","1881.3","0","","","317.8",",0","","","","","","","","","","","98.5",",a,,0","0",",T,,0","7.92","1,0","14.91",",,,0","0.92","1,,,0"
"USC00032444","1901-04","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","20.0","0","19.2","1,0","4","4,0","3","4,0","1","4,0","0",",0","0",",0","0","1,0","4","1,0","0",",0","9",",0","0",",0","","","19010418",",1,0","19010430","+,,0","19010430","+,,0","","","19010417",",4,0","19010424",",,0","-2.2","1,0,18,","0",",,0,30,+","0",",,0,30,+","53.3","4,,0,17,","30.0",",0,24,","2059.3","0","","","178.0",",0","","","","","","","","","","","107.4",",a,,0","0",",,,0","12.80","1,0","19.77",",,,0","5.83","1,,,0"
"USC00032444","1901-05","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","62.2","0","42.2","3,0","5",",0","3",",0","0",",0","0",",0","0",",0","0","3,0","0","3,0","0","3,0","24","3,0","0","3,0","","","19010526",",3,0","19010531","+,,0","19010531","+,,0","1","","19010516",",,0","19010517",",3,0","2.2","3,0,26,","0",",,0,31,+","0",",,0,31,+","13.2",",,0,16,","30.6","3,0,17,","2098.2","0","","","38.9","3,0","","","","","","","","","","","32.0",",,,0","0",",,,0","18.45","3,0","25.73","3,,,0","11.17","3,,,0"
"USC00032444","1901-06","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","262.5","0","200.3",",0","2","2,0","2","2,0","0","2,0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","18",",0","","","19010601",",,0","19010630","+,,0","19010630","+,,0","","","19010608",",2,0","19010625",",,0","8.3",",0,01,","0",",,0,30,+","0",",,0,30,+","17.5","2,,0,08,","36.1",",0,25,","2098.5","0","","","0.3",",0","","","","","","","","","","","48.0",",a,,0","0",",,,0","25.00",",0","32.20",",,,0","17.80",",,,0"
"USC00032444","1901-07","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","577.7","0","315.2",",0","2","2,0","1","2,0","0","2,0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","28",",0","","","19010710",",,0","19010731","+,,0","19010731","+,,0","","","19010727",",2,0","19010712",",,0","15.6",",0,10,","0",",,0,31,+","0",",,0,31,+","8.4","2,,0,27,","41.1",",0,12,","0.0","0","","","0.0",",0","","","","","","","","","","","38.1",",a,,0","0",",,,0","28.50",",0","37.18",",,,0","19.82",",,,0"
"USC00032444","1901-08","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","797.6","0","219.9",",0","6",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","26",",0","","","19010824",",,0","19010831","+,,0","19010831","+,,0","2","","19010810",",,0","19010802",",,0","12.8",",0,24,","0",",,0,31,+","0",",,0,31,+","42.7",",,0,10,","36.7",",0,02,","0.0","0","","","0.0",",0","","","","","","","","","","","100.2",",,,0","0",",,,0","25.43",",0","33.28",",,,0","17.57",",,,0"
"USC00032444","1901-09","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","914.5","0","116.9","1,0","3",",0","3",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","25","1,0","8","1,0","","","19010918",",1,0","19010930","+,,0","19010930","+,,0","","","19010914",",,0","19010910",",1,0","2.8","1,0,18,","0",",,0,30,+","0",",,0,30,+","6.6",",,0,14,","33.9","1,0,10,","29.8","0","","","29.8","1,0","","","","","","","","","","","12.7",",,,0","0",",,,0","21.34","1,0","29.36","1,,,0","13.32","1,,,0"
"USC00032444","1901-10","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","929.2","0","14.7","1,0","5","2,0","4","2,0","1","2,0","0",",0","0",",0","0","1,0","1","1,0","0",",0","25",",0","0",",0","1","","19011014",",1,0","19011031","+,,0","19011031","+,,0","","","19011005",",2,0","19011001",",,0","-0.6","1,0,14,","0",",,0,31,+","0",",,0,31,+","39.6","2,,0,05,","31.7",",0,01,","80.5","0","","","50.7",",0","","","","","","","","","","","67.2",",a,,0","0",",,,0","17.10","1,0","24.65",",,,0","9.55","1,,,0"
"USC00032444","1901-11","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","929.8","0","0.6","1,0","6",",0","6",",0","0",",0","0",",0","0",",0","0","1,0","11","1,0","0",",0","6",",0","0",",0","1","","19011116",",1,0","19011130","+,,0","19011130","+,,0","","","19011112",",,0","19011105",",,0","-7.2","1,0,16,","0",",,0,30,+","0",",,0,30,+","21.1",",,0,12,","25.6",",0,05,","327.3","0","","","246.8",",0","","","","","","","","","","","84.9",",,,0","0",",,,0","9.90","1,0","17.15",",,,0","2.66","1,,,0"
"USC00032444","1901-12","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","929.8","0","0.0",",0","3",",0","2",",0","2",",0","0",",0","0",",0","3",",0","24",",0","7",",0","0",",0","0",",0","","","19011220",",,0","19011221","+,,0","19011208",",,0","","","19011213",",,0","19011231",",,0","-19.4",",0,20,","0",",T,0,21,+","5",",,0,08,","49.5",",,0,13,","20.0",",0,31,","839.9","0","","","512.6",",0","","","","","","","","","","","88.3",",,,0","5",",,,0","1.80",",0","8.26",",,,0","-4.67",",,,0"
"USC00032444","1902-01","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","0.0","0","0.0","3,0","5",",0","5",",0","0",",0","","","1",",0","0","3,0","26","3,0","5","3,0","0","3,0","0","3,0","","","19020127",",3,0","","","19020104",",,0","","","19020123",",,0","19020109",",3,0","-16.7","3,0,27,","","","38",",,0,04,","10.2",",,0,23,","20.6","3,0,09,","1300.2","0","","","460.3","3,0","","","","","","","","","","","24.4",",,,0","51",",,,0","1.89","3,0","9.22","3,,,0","-5.43","3,,,0"
"USC00032444","1902-02","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","0.0","0","0.0","3,0","5","2,0","3","2,0","0","2,0","","","2",",0","0","1,0","24","1,0","6","2,0","0","2,0","0","2,0","","","19020210",",1,0","","","19020220",",,0","","","19020220",",2,0","19020226",",2,0","-17.2","1,0,10,","","","203",",,0,20,","20.3","2,,0,20,","19.4","2,0,26,","1763.8","0","","","463.6","2,0","","","","","","","","","","","45.4",",a,,0","236",",,,0","-0.03","3,0","6.32","2,,,0","-6.38","1,,,0"
"USC00032444","1902-03","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","0.0","0","0.0","1,0","3","2,0","3","2,0","1","2,0","0",",0","0",",0","0","1,0","9","1,0","0",",0","2",",0","0",",0","1","","19020305",",1,0","19020331","+,,0","19020331","+,,0","1","","19020327",",2,0","19020325",",,0","-5.0","1,0,05,","0",",,0,31,+","0",",,0,31,+","43.4","2,,0,27,","26.1",",0,25,","2017.2","0","","","253.4",",0","","","","","","","","","","","129.6",",a,,0","0",",,,0","9.92","1,0","16.27",",,,0","3.57","1,,,0"
"USC00032444","1902-04","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","34.7","0","34.7","1,0","6",",0","5",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","15","1,0","2","1,0","","","19020401",",1,0","19020430","+,,0","19020430","+,,0","2","","19020412",",,0","19020429",",1,0","0.6","1,0,01,","0",",,0,30,+","0",",,0,30,+","25.7",",,0,12,","35.6","1,0,29,","2144.4","0","","","127.2","1,0","","","","","","","","","","","78.0",",,,0","0",",,,0","15.14","1,0","21.91","1,,,0","8.37","1,,,0"
"USC00032444","1902-05","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","160.0","0","125.3",",0","8",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","8",",0","","","19020508",",,0","19020531","+,,0","19020531","+,,0","2","","19020519",",,0","19020501",",,0","6.1",",0,08,","0",",,0,31,+","0",",,0,31,+","38.6",",,0,19,","33.3",",0,01,","2155.3","0","","","10.9",",0","","","","","","","","","","","110.1",",,,0","0",",,,0","22.03",",0","29.32",",,,0","14.73",",,,0"
"USC00032444","1902-06","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","377.7","0","217.7",",0","5",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","18",",0","","","19020622",",,0","19020630","+,,0","19020630","+,,0","","","19020628",",,0","19020627","+,,0","6.1",",0,22,","0",",,0,30,+","0",",,0,30,+","74.7",",,0,28,","37.2",",0,27,+","2155.6","0","","","0.3",",0","","","","","","","","","","","165.6",",,,0","0",",,,0","25.58",",0","33.21",",,,0","17.95",",,,0"
"USC00032444","1902-07","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","625.3","0","247.6",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","26",",0","","","19020721",",,0","19020731","+,,0","19020731","+,,0","","","19020722",",,0","19020715",",,0","13.3",",0,21,","0",",,0,31,+","0",",,0,31,+","3.8",",,0,22,","40.0",",0,15,","0.0","0","","","0.0",",0","","","","","","","","","","","9.3",",,,0","0",",,,0","26.32",",0","34.19",",,,0","18.45",",,,0"
"USC00032444","1902-08","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","","","","","4","2,0","4","2,0","1","2,0","0",",0","0",",0","","","","","","","","","","","","","","","19020831","+,,0","19020831","+,,0","","","19020824",",2,0","","","","","0",",,0,31,+","0",",,0,31,+","37.3","2,,0,24,","","","","","","","","","","","","","","","","","","","131.9",",a,,0","0",",,,0","","","","","",""
"USC00032444","1902-09","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","","","36.2",",0","7",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","2","","19020913",",,0","19020930","+,,0","19020930","+,,0","","","19020901",",,0","19020903",",,0","0.6",",0,13,","0",",,0,30,+","0",",,0,30,+","23.9",",,0,01,","31.1",",0,03,","","","","","45.8",",0","","","","","","","","","","","109.0",",,,0","0",",,,0","18.02",",0","25.46",",,,0","10.57",",,,0"
"USC00032444","1902-10","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","","","16.9",",0","5",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","","","19021029",",,0","19021031","+,,0","19021031","+,,0","","","19021026",",,0","19021025",",,0","1.1",",0,29,","0",",,0,31,+","0",",,0,31,+","48.3",",,0,26,","30.6",",0,25,","","","","","91.2",",0","","","","","","","","","","","123.0",",,,0","0",",,,0","15.94",",0","24.44",",,,0","7.44",",,,0"
"USC00032444","1902-11","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","","","2.5",",0","7",",0","6",",0","2",",0","0",",0","0",",0","0",",0","6",",0","0",",0","9",",0","0",",0","","","19021127",",,0","19021130","+,,0","19021130","+,,0","","","19021124",",,0","19021110",",,0","-6.1",",0,27,","0",",,0,30,+","0",",,0,30,+","62.0",",,0,24,","25.6",",0,10,","","","","","203.6",",0","","","","","","","","","","","169.9",",,,0","0",",,,0","11.63",",0","16.54",",,,0","6.72",",,,0"
"USC00032444","1902-12","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","","","","","6","2,0","5","2,0","0","2,0","","","2",",0","","","","","","","","","","","","","","","","","19021203",",,0","","","19021203",",2,0","","","","","","","218",",,0,03,","21.8","2,,0,03,","","","","","","","","","","","","","","","","","","","132.4",",a,,0","421",",,,0","","","","","",""
"USC00032444","1903-01","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","0.0","0","0.0","4,0","5",",0","4",",0","0",",0","","","0",",0","0","4,0","25","4,0","2",",0","0",",0","0",",0","","","19030112","+,4,0","","","19030120",",,0","","","19030110",",,0","19030128",",,0","-13.3","4,0,12,+","","","13",",,0,20,","13.2",",,0,10,","18.9",",0,28,","","","","","459.6",",0","","","","","","","","","","","35.3",",,,0","13",",,,0","1.58","4,0","7.78",",,,0","-4.62","4,,,0"
"USC00032444","1903-02","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","0.0","0","0.0",",0","8",",0","8",",0","1",",0","","","1",",0","1",",0","19",",0","3",",0","1",",0","0",",0","","","19030217",",,0","","","19030216",",,0","","","19030215",",,0","19030202",",,0","-21.7",",0,17,","","","51",",,0,16,","46.0",",,0,15,","21.7",",0,02,","","","","","453.0",",0","","","","","","","","","","","124.2",",,,0","51",",,,0","2.15",",0","7.68",",,,0","-3.38",",,,0"
"USC00032444","1903-03","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","2.8","0","2.8","2,0","8","2,0","7","2,0","1","2,0","0",",0","0",",0","0","1,0","7","1,0","0","1,0","7","1,0","0","1,0","2","","19030325","+,1,0","19030331","+,,0","19030322",",,0","","","19030319",",2,0","19030330","+,1,0","-2.8","1,0,25,+","0",",,0,31,+","0",",T,0,22,","31.0","2,,0,19,","25.0","1,0,30,+","","","","","229.0","1,0","","","","","","","","","","","118.1",",a,,0","0",",T,,0","10.38","2,0","16.55","1,,,0","4.22","1,,,0"
"USC00032444","1903-04","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","10.4","0","7.6","1,0","7",",0","5",",0","1",",0","0",",0","0",",0","0","1,0","4","1,0","0",",0","17",",0","0",",0","","","19030430","+,1,0","19030430","+,,0","19030430",",,0","","","19030407",",,0","19030410",",,0","-1.1","1,0,30,+","0",",,0,30,+","0",",T,0,30,","29.0",",,0,07,","27.8",",0,10,","","","","","145.2",",0","","","","","","","","","","","54.0",",,,0","0",",T,,0","13.47","1,0","20.65",",,,0","6.29","1,,,0"
"USC00032444","1903-05","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","51.8","0","41.4","1,0","15",",0","15",",0","4",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","25",",0","0",",0","","","19030504","+,1,0","19030531","+,,0","19030531","+,,0","","","19030520",",,0","19030522",",,0","0.6","1,0,04,+","0",",,0,31,+","0",",,0,31,+","57.4",",,0,20,","30.0",",0,22,","","","","","58.8",",0","","","","","","","","","","","288.3",",,,0","0",",,,0","17.80","1,0","23.25",",,,0","12.35","1,,,0"
"USC00032444","1903-06","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","91.6","0","39.8","2,0","9",",0","6",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","26","2,0","0","2,0","1","","19030612",",2,0","19030630","+,,0","19030630","+,,0","","","19030626",",,0","19030630","+,2,0","5.6","2,0,12,","0",",,0,30,+","0",",,0,30,+","21.3",",,0,26,","31.7","2,0,30,+","","","","","25.9","2,0","","","","","","","","","","","77.8",",,,0","0",",,,0","18.83","2,0","25.14","2,,,0","12.52","2,,,0"
"USC00032444","1903-07","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","290.9","0","199.3","2,0","4",",0","4",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","29","2,0","20","2,0","","","19030721",",2,0","19030731","+,,0","19030731","+,,0","","","19030727",",,0","19030726","+,2,0","13.9","2,0,21,","0",",,0,31,+","0",",,0,31,+","22.9",",,0,27,","34.4","2,0,26,+","0.0","0","","","0.0","2,0","","","","","","","","","","","56.9",",,,0","0",",,,0","25.21","2,0","32.36","2,,,0","18.06","2,,,0"
"USC00032444","1903-08","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","","","","","6",",0","6",",0","2",",0","0",",0","0",",0","","","","","","","","","","","1","","","","19030831","+,,0","19030831","+,,0","","","19030808",",,0","","","","","0",",,0,31,+","0",",,0,31,+","40.6",",,0,08,","","","","","","","","","","","","","","","","","","","101.7",",,,0","0",",,,0","","","","","",""
"USC00032444","1903-09","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","","","85.7",",0","5",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","5",",0","","","19030917",",,0","19030930","+,,0","19030930","+,,0","","","19030916",",,0","19030909","+,,0","1.7",",0,17,","0",",,0,30,+","0",",,0,30,+","53.8",",,0,16,","32.8",",0,09,+","","","","","30.6",",0","","","","","","","","","","","98.8",",,,0","0",",,,0","20.17",",0","27.31",",,,0","13.02",",,,0"
"USC00032444","1903-10","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","","","0.0","1,0","6",",0","5",",0","2",",0","0",",0","0",",0","0",",0","3",",0","0","1,0","16","1,0","0","1,0","","","19031024","+,,0","19031031","+,,0","19031031","+,,0","","","19031004",",,0","19031022",",1,0","-1.7",",0,24,+","0",",,0,31,+","0",",,0,31,+","58.7",",,0,04,","25.6","1,0,22,","","","","","150.7","1,0","","","","","","","","","","","123.3",",,,0","0",",,,0","13.29","1,0","20.51","1,,,0","6.07",",,,0"
"USC00032444","1903-11","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","","","0.0",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","14",",0","1",",0","4",",0","0",",0","","","19031119","+,,0","19031130","+,,0","19031130","+,,0","","","19031105",",,0","19031114",",,0","-12.2",",0,19,+","0",",,0,30,+","0",",,0,30,+","5.1",",,0,05,","25.6",",0,14,","","","","","341.1",",0","","","","","","","","","","","10.4",",,,0","0",",,,0","6.96",",0","13.62",",,,0","0.30",",,,0"
"USC00032444","1903-12","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","","","","","5",",0","4",",0","2",",0","","","1",",0","","","","","","","","","","","","","","","","","19031201",",,0","1","","19031224",",,0","","","","","","","25",",,0,01,","36.6",",,0,24,","","","","","","","","","","","","","","","","","","","87.6",",,,0","25",",,,0","","","","","",""
"USC00032444","1904-01","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","","","","","4",",0","3",",0","1",",0","","","1",",0","","","","","","","","","","","","","","","","","19040122",",,0","","","19040121",",,0","","","","","","","102",",,0,22,","63.8",",,0,21,","","","","","","","","","","","","","","","","","","","81.9",",,,0","102",",,,0","","","","","",""
"USC00032444","1904-02","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","","","2.3","5,0","2","2,0","1","2,0","0","2,0","","","1",",0","0","4,0","16","4,0","0","4,0","2","4,0","0","4,0","","","19040211",",4,0","","","19040221",",,0","","","19040207",",2,0","19040228",",4,0","-9.4","4,0,11,","","","51",",,0,21,","11.4","2,,0,07,","25.6","4,0,28,","","","","","299.9","4,0","","","","","","","","","","","22.6",",a,,0","64",",,,0","5.97","5,0","12.85","4,,,0","-0.91","4,,,0"
"USC00032444","1904-03","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","","","6.7","2,0","6",",0","4",",0","2",",0","0",",0","0",",0","0","1,0","13","1,0","0","1,0","13","1,0","0","1,0","","","19040304",",1,0","19040331","+,,0","19040331","+,,0","","","19040325",",,0","19040321",",1,0","-9.4","1,0,04,","0",",,0,31,+","0",",,0,31,+","62.5",",,0,25,","29.4","1,0,21,","","","","","217.6","1,0","","","","","","","","","","","132.1",",,,0","0",",,,0","11.02","2,0","19.29","1,,,0","2.74","1,,,0"
"USC00032444","1904-04","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","","","3.4","1,0","6",",0","6",",0","1",",0","0",",0","0",",0","0",",0","5",",0","0","1,0","14","1,0","0","1,0","","","19040417","+,,0","19040430","+,,0","19040409","+,,0","","","19040423",",,0","19040422",",1,0","-0.6",",0,17,+","0",",,0,30,+","0",",T,0,09,+","40.1",",,0,23,","25.6","1,0,22,","","","","","186.1","1,0","","","","","","","","","","","85.4",",,,0","0",",T,,0","11.99","1,0","19.12","1,,,0","4.85",",,,0"
"USC00032444","1904-05","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","","","26.7","1,0","8",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","24","1,0","0","1,0","1","","19040515",",,0","19040531","+,,0","19040531","+,,0","1","","19040529",",,0","19040524","+,1,0","3.3",",0,15,","0",",,0,31,+","0",",,0,31,+","42.7",",,0,29,","30.6","1,0,24,+","","","","","53.4","1,0","","","","","","","","","","","111.4",",,,0","0",",,,0","17.39","1,0","23.91","1,,,0","10.88",",,,0"
"USC00032444","1904-06","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","","","","","8",",0","8",",0","5",",0","0",",0","0",",0","","","","","","","","","","","1","","","","19040630","+,,0","19040630","+,,0","","","19040603",",,0","","","","","0",",,0,30,+","0",",,0,30,+","60.5",",,0,03,","","","","","","","","","","","","","","","","","","","230.2",",,,0","0",",,,0","","","","","",""
"USC00032444","1904-07","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","","","145.2","1,0","12",",0","11",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","30","1,0","5","1,0","2","","19040726",",1,0","19040731","+,,0","19040731","+,,0","","","19040720",",,0","19040731","+,1,0","10.6","1,0,26,","0",",,0,31,+","0",",,0,31,+","39.1",",,0,20,","32.8","1,0,31,+","0.0","","","","0.0","1,0","","","","","","","","","","","205.2",",,,0","0",",,,0","23.17","1,0","29.98","1,,,0","16.36","1,,,0"
"USC00032444","1904-08","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","","","","","7",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","3","","","","19040831","+,,0","19040831","+,,0","","","19040817",",,0","","","","","0",",,0,31,+","0",",,0,31,+","20.6",",,0,17,","","","","","","","","","","","","","","","","","","","89.8",",,,0","0",",,,0","","","","","",""
"USC00032444","1905-01","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","0.0","0","0.0","3,0","5",",0","4",",0","2",",0","2","1,0","0",",0","3","2,0","29","2,0","6","3,0","0","3,0","0","3,0","1","","19050125",",2,0","19050110","+,1,0","19050109",",,0","","","19050112",",,0","19050121",",3,0","-22.2","2,0,25,","25","1,,0,10,+","23",",,0,09,","33.5",",,0,12,","16.1","3,0,21,","","","","","582.1","3,0","","","","","","","","","","","77.4",",,,0","23",",,,0","-2.44","3,0","3.82","3,,,0","-8.70","2,,,0"
"USC00032444","1905-02","36.10104","-94.17365","387.1","FAYETTEVILLE EXPERIMENTAL STATION, AR US","0.0","0","0.0",",0","6",",0","6",",0","0",",0","21",",0","3",",0","4",",0","26",",0","12",",0","0",",0","0",",0","1","","19050213",",,0","19050219",",,0","19050219",",,0","","","19050203",",,0","19050227",",,0","-27.8",",0,13,","203",",,0,19,","135",",,0,19,","14.7",",,0,03,","18.3",",0,27,","","","","","610.9",",0","","","","","","","","","","","48.0",",,,0","319",",,,0","-3.49",",0","2.24",",,,0","-9.21",",,,0"
