"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00112614","1943-10","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","899.1","6","17.0",",6","6",",6","6",",6","0",",6","","","0",",6","0",",6","1",",6","0",",6","22",",6","0",",6","","","19431017",",,6","","","19431031","+,,6","","","19431023",",,6","19431020",",,6","0.0",",6,17,","","","0",",,6,31,+","22.9",",,6,23,","30.0",",6,20,","144.1","6","115.1",",6","61.7",",,,6","0",",,,6","15.17",",6","22.27",",,,6","8.06",",,,6"
"USC00112614","1943-11","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","899.1","6","0.0",",6","5",",6","4",",6","1",",6","","","0",",6","0",",6","17",",6","0",",6","2",",6","0",",6","","","19431130",",,6","","","19431109","+,,6","","","19431101",",,6","19431118",",,6","-6.1",",6,30,","","","0",",T,6,09,+","33.0",",,6,01,","26.1",",6,18,","497.1","6","353.0",",6","55.9",",,,6","0",",T,,6","6.57",",6","13.09",",,,6","0.04",",,,6"
"USC00112614","1943-12","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","899.1","6","0.0",",6","5",",6","2",",6","0",",6","","","1",",6","2",",6","25",",6","7",",6","0",",6","0",",6","","","19431214",",,6","","","19431228",",,6","","","19431210",",,6","19431204",",,6","-18.3",",6,14,","","","76",",,6,28,","18.8",",,6,10,","18.3",",6,04,","1061.3","6","564.2",",6","37.7",",,,6","96",",,,6","0.13",",6","5.04",",,,6","-4.77",",,,6"
"USC00112614","1944-01","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","0.0","6","0.0",",6","2",",6","1",",6","0",",6","","","1",",6","0",",6","23",",6","2",",6","2",",6","0",",6","","","19440114","+,,6","","","19440103",",,6","","","19440103",",,6","19440128",",,6","-11.1",",6,14,+","","","89",",,6,03,","8.9",",,6,03,","23.3",",6,28,","1534.3","6","473.0",",6","10.9",",,,6","89",",,,6","3.08",",6","8.73",",,,6","-2.57",",,,6"
"USC00112614","1944-02","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","0.0","6","0.0","3,6","6",",6","6",",6","0",",6","","","","","1",",6","19",",6","1","3,6","2","3,6","0","3,6","","","19440212",",,6","","","","","","","19440229",",,6","19440222",",3,6","-18.3",",6,12,","","","","","17.3",",,6,29,","22.2","3,6,22,","1902.9","6","368.6","3,6","60.5",",,,6","","","4.23","3,6","9.92","3,,,6","-1.45",",,,6"
"USC00112614","1944-03","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","0.0","6","0.0",",6","8",",6","7",",6","0",",6","","","0",",6","0",",6","17",",6","0",",6","4",",6","0",",6","","","19440308",",,6","","","19440325","+,,6","","","19440318",",,6","19440325","+,,6","-7.8",",6,08,","","","0",",T,6,25,+","14.7",",,6,18,","22.2",",6,25,+","2287.4","6","384.5",",6","56.9",",,,6","0",",T,,6","5.93",",6","12.02",",,,6","-0.16",",,,6"
"USC00112614","1944-07","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","","","","","6",",6","3",",6","2",",6","","","0",",6","","","","","","","","","","","","","","","","","19440731","+,,6","","","19440726",",,6","","","","","","","0",",,6,31,+","27.7",",,6,26,","","","","","","","61.8",",,,6","0",",,,6","","","","","",""
"USC00112614","1944-08","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","","","237.2",",6","9",",6","4",",6","2",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","18",",6","","","19440820",",,6","","","19440831","+,,6","","","19440830",",,6","19440811","+,,6","13.3",",6,20,","","","0",",,6,31,+","40.1",",,6,30,","37.8",",6,11,+","","","0.6",",6","109.5",",,,6","0",",,,6","25.96",",6","32.03",",,,6","19.90",",,,6"
"USC00112614","1944-09","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","","","105.4",",6","7",",6","5",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","27",",6","6",",6","","","19440923",",,6","","","19440930","+,,6","","","19440911",",,6","19440903",",,6","7.8",",6,23,","","","0",",,6,30,+","45.5",",,6,11,","36.1",",6,03,","","","9.5",",6","82.9",",,,6","0",",,,6","21.53",",6","27.85",",,,6","15.21",",,,6"
"USC00112614","1944-10","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","","","30.6","1,6","3",",6","1",",6","0",",6","","","0",",6","0",",6","0",",6","0","1,6","20","1,6","1","1,6","","","19441018","+,,6","","","19441031","+,,6","","","19441004",",,6","19441006",",1,6","1.1",",6,18,+","","","0",",,6,31,+","10.2",",,6,04,","32.8","1,6,06,","","","109.3","1,6","13.0",",,,6","0",",,,6","15.86","1,6","23.65","1,,,6","8.07",",,,6"
"USC00112614","1944-11","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","","","6.1",",6","5",",6","4",",6","0",",6","","","0",",6","0",",6","3",",6","0",",6","6",",6","0",",6","","","19441130",",,6","","","19441129","+,,6","","","19441119",",,6","19441101",",,6","-7.8",",6,30,","","","0",",T,6,29,+","9.7",",,6,19,","27.8",",6,01,","","","272.9",",6","32.9",",,,6","0",",T,,6","9.44",",6","13.50",",,,6","5.38",",,,6"
"USC00112614","1944-12","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","","","0.0","5,6","5",",6","5",",6","0",",6","","","1",",6","0","1,6","27","1,6","3","4,6","0","4,6","0","4,6","","","19441226",",1,6","","","19441210",",,6","","","19441205",",,6","19441220","+,4,6","-15.0","1,6,26,","","","89",",,6,10,","10.4",",,6,05,","10.0","4,6,20,+","","","481.0","4,6","35.3",",,,6","105",",,,6","-0.48","5,6","3.92","4,,,6","-4.87","1,,,6"
"USC00112614","1945-01","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","0.0","6","0.0",",6","6",",6","2",",6","0",",6","","","1",",6","1",",6","29",",6","5",",6","0",",6","0",",6","","","19450109",",,6","","","19450108",",,6","","","19450119",",,6","19450112",",,6","-17.8",",6,09,","","","25",",,6,08,","11.4",",,6,19,","12.8",",6,12,","","","599.2",",6","23.9",",,,6","25",",,,6","-1.00",",6","3.17",",,,6","-5.16",",,,6"
"USC00112614","1945-02","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","0.0","6","0.0",",6","9","1,6","6","1,6","1","1,6","","","3",",6","0",",6","22",",6","5",",6","1",",6","0",",6","","","19450201",",,6","","","19450216",",,6","","","19450221",",1,6","19450215",",,6","-14.4",",6,01,","","","102",",,6,16,","31.5","1,,6,21,","25.6",",6,15,","","","424.8",",6","83.4","1,,,6","204",",,,6","3.16",",6","8.57",",,,6","-2.24",",,,6"
"USC00112614","1945-03","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","13.7","6","13.7",",6","13",",6","11",",6","4",",6","","","0",",6","0",",6","5",",6","0",",6","14",",6","0",",6","","","19450307",",,6","","","19450306",",,6","","","19450325",",,6","19450316",",,6","-3.3",",6,07,","","","0",",T,6,06,","55.1",",,6,25,","31.1",",6,16,","","","177.0",",6","239.9",",,,6","0",",T,,6","13.06",",6","19.44",",,,6","6.69",",,,6"
"USC00112614","1945-04","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","21.2","6","7.5",",6","16","2,6","11","2,6","1","2,6","","","0",",6","0",",6","0",",6","0",",6","15",",6","0",",6","","","19450405",",,6","","","19450430","+,,6","","","19450412",",2,6","19450411","+,,6","1.1",",6,05,","","","0",",,6,30,+","25.7","2,,6,12,","26.7",",6,11,+","","","120.3",",6","113.6","2,,,6","0",",,,6","14.57",",6","20.29",",,,6","8.86",",,,6"
"USC00112614","1945-05","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","60.6","6","39.4","1,6","14",",6","10",",6","1",",6","","","0",",6","0","1,6","0","1,6","0",",6","21",",6","1",",6","","","19450511",",1,6","","","19450531","+,,6","","","19450514",",,6","19450531",",,6","1.7","1,6,11,","","","0",",,6,31,+","73.2",",,6,14,","32.2",",6,31,","","","76.5",",6","125.1",",,,6","0",",,,6","16.94","1,6","22.89",",,,6","10.98","1,,,6"
"USC00112614","1945-06","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","200.3","6","139.7",",6","17",",6","11",",6","2",",6","","","0",",6","0",",6","0",",6","0",",6","26",",6","4",",6","","","19450605","+,,6","","","19450630","+,,6","","","19450607",",,6","19450629","+,,6","10.0",",6,05,+","","","0",",,6,30,+","34.0",",,6,07,","33.3",",6,29,+","","","14.4",",6","167.6",",,,6","0",",,,6","22.51",",6","27.26",",,,6","17.76",",,,6"
"USC00112614","1945-07","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","415.6","6","215.3","1,6","3",",6","3",",6","0",",6","","","0",",6","0",",6","0",",6","0","1,6","30","1,6","14","1,6","","","19450703",",,6","","","19450731","+,,6","","","19450727",",,6","19450724",",1,6","12.2",",6,03,","","","0",",,6,31,+","10.4",",,6,27,","41.7","1,6,24,","0.0","6","0.0","1,6","20.5",",,,6","0",",,,6","25.53","1,6","32.16","1,,,6","18.89",",,,6"
"USC00112614","1945-08","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","623.2","6","207.6","2,6","6",",6","2",",6","2",",6","","","0",",6","0",",6","0",",6","0","2,6","29","2,6","15","2,6","","","19450824",",,6","","","19450831","+,,6","","","19450811",",,6","19450802",",2,6","11.1",",6,24,","","","0",",,6,31,+","33.8",",,6,11,","38.3","2,6,02,","0.0","6","0.0","2,6","67.8",",,,6","0",",,,6","25.54","2,6","31.97","2,,,6","19.11",",,,6"
"USC00112614","1945-09","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","744.0","6","120.8",",6","16",",6","13",",6","3",",6","","","0",",6","0",",6","0",",6","0",",6","26",",6","5",",6","","","19450930","+,,6","","","19450930","+,,6","","","19450913",",,6","19450905","+,,6","9.4",",6,30,+","","","0",",,6,30,+","71.4",",,6,13,","34.4",",6,05,+","20.1","6","20.1",",6","241.0",",,,6","0",",,,6","21.69",",6","26.95",",,,6","16.43",",,,6"
"USC00112614","1945-10","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","749.6","6","5.6","2,6","3",",6","3",",6","0",",6","","","0",",6","0","2,6","2","2,6","0",",6","16",",6","0",",6","","","19451010",",2,6","","","19451031","+,,6","","","19451021",",,6","19451030",",,6","-2.2","2,6,10,","","","0",",,6,31,+","24.1",",,6,21,","28.9",",6,30,","133.5","6","113.4",",6","31.5",",,,6","0",",,,6","14.52","2,6","20.88",",,,6","8.16","2,,,6"
"USC00112614","1945-11","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","756.9","6","7.3",",6","8",",6","4",",6","0",",6","","","0",",6","0",",6","10",",6","0",",6","8",",6","0",",6","","","19451122",",,6","","","19451123","+,,6","","","19451126",",,6","19451101",",,6","-6.1",",6,22,","","","0",",T,6,23,+","14.5",",,6,26,","27.8",",6,01,","432.6","6","299.1",",6","47.8",",,,6","0",",T,,6","8.61",",6","13.62",",,,6","3.59",",,,6"
"USC00112614","1945-12","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","756.9","6","0.0","1,6","8",",6","4",",6","0",",6","","","4",",6","0",",6","25",",6","10","1,6","0","1,6","0","1,6","","","19451220",",,6","","","19451218",",,6","","","19451224",",,6","19451208",",1,6","-15.6",",6,20,","","","140",",,6,18,","22.1",",,6,24,","20.0","1,6,08,","1019.2","6","586.6","1,6","48.5",",,,6","259",",,,6","-1.30","1,6","2.77","1,,,6","-5.36",",,,6"
"USC00112614","1946-01","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","0.0","6","0.0",",6","7",",6","4",",6","0",",6","","","1",",6","0",",6","24",",6","3",",6","0",",6","0",",6","","","19460122",",,6","","","19460120",",,6","","","19460108",",,6","19460130","+,,6","-14.4",",6,22,","","","51",",,6,20,","16.3",",,6,08,","16.1",",6,30,+","1530.0","6","510.8",",6","41.8",",,,6","51",",,,6","1.86",",6","6.64",",,,6","-2.92",",,,6"
"USC00112614","1946-02","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","0.0","6","0.0",",6","7",",6","5",",6","1",",6","","","1",",6","0",",6","17",",6","0",",6","0",",6","0",",6","","","19460215",",,6","","","19460213",",,6","","","19460213",",,6","19460225",",,6","-11.1",",6,15,","","","25",",,6,13,","49.8",",,6,13,","20.0",",6,25,","1892.5","6","362.5",",6","82.3",",,,6","25",",,,6","5.39",",6","11.16",",,,6","-0.38",",,,6"
"USC00112614","1946-03","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","8.6","6","8.6",",6","10",",6","6",",6","1",",6","","","0",",6","0",",6","2",",6","0",",6","15",",6","0",",6","","","19460309",",,6","","","19460331","+,,6","","","19460305",",,6","19460329",",,6","-2.2",",6,09,","","","0",",,6,31,+","31.5",",,6,05,","27.8",",6,29,","2018.2","6","125.7",",6","75.6",",,,6","0",",,,6","14.55",",6","20.06",",,,6","9.05",",,,6"
"USC00112614","1946-04","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","34.3","6","25.7","1,6","8",",6","6",",6","1",",6","","","0",",6","0","1,6","0","1,6","0",",6","20",",6","1",",6","","","19460417","+,1,6","","","19460430","+,,6","","","19460430",",,6","19460401",",,6","1.7","1,6,17,+","","","0",",,6,30,+","33.0",",,6,30,","33.3",",6,01,","2114.8","6","96.6",",6","71.1",",,,6","0",",,,6","16.02","1,6","22.51",",,,6","9.52","1,,,6"
"USC00112614","1946-05","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","58.3","6","24.0",",6","16",",6","11",",6","2",",6","","","0",",6","0",",6","0",",6","0",",6","22",",6","0",",6","","","19460512",",,6","","","19460531","+,,6","","","19460510",",,6","19460530","+,,6","4.4",",6,12,","","","0",",,6,31,+","44.7",",,6,10,","27.2",",6,30,+","2163.0","6","48.2",",6","140.8",",,,6","0",",,,6","17.55",",6","22.51",",,,6","12.59",",,,6"
"USC00112614","1946-06","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","261.9","6","203.6",",6","8",",6","6",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","29",",6","18",",6","","","19460602",",,6","","","19460630","+,,6","","","19460601",",,6","19460617","+,,6","10.6",",6,02,","","","0",",,6,30,+","27.2",",,6,01,","35.6",",6,17,+","2169.4","6","6.4",",6","65.3",",,,6","0",",,,6","24.91",",6","30.80",",,,6","19.02",",,,6"
"USC00112614","1946-07","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","535.1","6","273.2","1,6","6",",6","4",",6","1",",6","","","0",",6","0",",6","0",",6","0","1,6","30","1,6","22","1,6","","","19460704",",,6","","","19460731","+,,6","","","19460720",",,6","19460710","+,1,6","15.0",",6,04,","","","0",",,6,31,+","34.0",",,6,20,","38.3","1,6,10,+","0.0","6","0.0","1,6","61.2",",,,6","0",",,,6","27.36","1,6","33.69","1,,,6","21.03",",,,6"
"USC00112614","1946-08","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","696.0","6","160.9",",6","11",",6","9",",6","5",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","7",",6","","","19460830",",,6","","","19460831","+,,6","","","19460815",",,6","19460817",",,6","9.4",",6,30,","","","0",",,6,31,+","195.8",",,6,15,","36.1",",6,17,","2.2","6","2.2",",6","551.3",",,,6","0",",,,6","23.45",",6","28.62",",,,6","18.29",",,,6"
"USC00112614","1946-09","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","786.2","6","90.2",",6","4",",6","3",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","29",",6","6",",6","","","19460930",",,6","","","19460930","+,,6","","","19460901",",,6","19460906",",,6","6.7",",6,30,","","","0",",,6,30,+","14.5",",,6,01,","33.9",",6,06,","10.2","6","8.0",",6","32.2",",,,6","0",",,,6","21.07",",6","27.90",",,,6","14.24",",,,6"
"USC00112614","1946-10","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","816.5","6","30.3",",6","5",",6","3",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","24",",6","0",",6","","","19461012",",,6","","","19461031","+,,6","","","19461031",",,6","19461007","+,,6","1.1",",6,12,","","","0",",,6,31,+","63.5",",,6,31,","31.7",",6,07,+","79.9","6","69.7",",6","94.3",",,,6","0",",,,6","17.06",",6","24.53",",,,6","9.59",",,,6"
"USC00112614","1946-11","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","816.8","6","0.3",",6","11",",6","8",",6","2",",6","","","0",",6","0",",6","7",",6","0",",6","2",",6","0",",6","","","19461128","+,,6","","","19461130","+,,6","","","19461109",",,6","19461130",",,6","-1.7",",6,28,+","","","0",",,6,30,+","55.9",",,6,09,","21.7",",6,30,","342.4","6","262.5",",6","173.0",",,,6","0",",,,6","9.59",",6","14.69",",,,6","4.50",",,,6"
"USC00112614","1946-12","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","816.8","6","0.0",",6","5",",6","5",",6","0",",6","","","0",",6","0",",6","16",",6","2",",6","2",",6","0",",6","","","19461231","+,,6","","","19461230","+,,6","","","19461211",",,6","19461208","+,,6","-10.0",",6,31,+","","","0",",T,6,30,+","22.1",",,6,11,","21.7",",6,08,+","738.7","6","396.3",",6","67.1",",,,6","0",",T,,6","5.55",",6","10.95",",,,6","0.14",",,,6"
"USC00112614","1947-01","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","0.0","6","0.0",",6","9",",6","4",",6","1",",6","","","0",",6","0",",6","21",",6","6",",6","0",",6","0",",6","","","19470104",",,6","","","19470102",",,6","","","19470129",",,6","19470129",",,6","-15.0",",6,04,","","","23",",,6,02,","36.8",",,6,29,","20.0",",6,29,","1212.1","6","473.4",",6","58.0",",,,6","57",",,,6","3.06",",6","8.05",",,,6","-1.92",",,,6"
"USC00112614","1947-02","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","0.0","6","0.0",",6","3",",6","2",",6","0",",6","","","2",",6","0",",6","24",",6","8",",6","0",",6","0",",6","","","19470208",",,6","","","19470228",",,6","","","19470228",",,6","19470214",",,6","-14.4",",6,08,","","","61",",,6,28,","6.1",",,6,28,","17.2",",6,14,","1750.0","6","537.9",",6","9.9",",,,6","99",",,,6","-0.88",",6","3.74",",,,6","-5.49",",,,6"
"USC00112614","1947-03","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","0.0","6","0.0",",6","10",",6","7",",6","0",",6","","","2",",6","0",",6","21",",6","1",",6","0",",6","0",",6","","","19470303",",,6","","","19470327",",,6","","","19470327",",,6","19470323","+,,6","-8.9",",6,03,","","","191",",,6,27,","18.8",",,6,27,","18.9",",6,23,+","2205.8","6","455.8",",6","60.2",",,,6","300",",,,6","3.63",",6","8.18",",,,6","-0.92",",,,6"
"USC00112614","1947-04","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","10.0","6","10.0",",6","14",",6","13",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","13",",6","0",",6","","","19470417",",,6","","","19470430","+,,6","","","19470424",",,6","19470423",",,6","1.1",",6,17,","","","0",",,6,30,+","30.0",",,6,24,","30.0",",6,23,","2351.1","6","145.3",",6","171.7",",,,6","0",",,,6","13.82",",6","19.68",",,,6","7.96",",,,6"
"USC00112614","1947-05","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","59.4","6","49.4",",6","10",",6","7",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","26",",6","0",",6","","","19470509",",,6","","","19470531","+,,6","","","19470520",",,6","19470515",",,6","3.9",",6,09,","","","0",",,6,31,+","30.5",",,6,20,","31.7",",6,15,","2400.6","6","49.5",",6","79.5",",,,6","0",",,,6","18.33",",6","25.16",",,,6","11.50",",,,6"
"USC00112614","1947-06","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","205.4","6","146.0",",6","17",",6","13",",6","2",",6","","","0",",6","0",",6","0",",6","0",",6","29",",6","4",",6","","","19470603",",,6","","","19470630","+,,6","","","19470630",",,6","19470630",",,6","8.3",",6,03,","","","0",",,6,30,+","62.5",",,6,30,","35.0",",6,30,","2405.9","6","5.3",",6","195.6",",,,6","0",",,,6","23.02",",6","28.53",",,,6","17.51",",,,6"
"USC00112614","1947-07","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","416.1","6","210.7",",6","3",",6","2",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","11",",6","","","19470723",",,6","","","19470731","+,,6","","","19470720",",,6","19470730",",,6","10.6",",6,23,","","","0",",,6,31,+","13.2",",,6,20,","39.4",",6,30,","0.3","6","0.3",",6","17.8",",,,6","0",",,,6","25.12",",6","30.96",",,,6","19.28",",,,6"
"USC00112614","1947-08","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","769.4","6","353.3",",6","5",",6","3",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","29",",6","","","19470801",",,6","","","19470831","+,,6","","","19470820",",,6","19470803",",,6","17.2",",6,01,","","","0",",,6,31,+","35.6",",,6,20,","41.1",",6,03,","0.3","6","0.0",",6","48.9",",,,6","0",",,,6","29.73",",6","36.44",",,,6","23.02",",,,6"
"USC00112614","1947-09","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","927.4","6","158.0",",6","4",",6","3",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","27",",6","15",",6","","","19470923",",,6","","","19470930","+,,6","","","19470921",",,6","19470901",",,6","4.4",",6,23,","","","0",",,6,30,+","35.8",",,6,21,","38.3",",6,01,","28.3","6","28.0",",6","51.5",",,,6","0",",,,6","22.67",",6","29.69",",,,6","15.64",",,,6"
"USC00112614","1947-10","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","985.4","6","58.0",",6","9",",6","6",",6","3",",6","","","0",",6","0",",6","0",",6","0",",6","23",",6","0",",6","","","19471030",",,6","","","19471031","+,,6","","","19471024",",,6","19471022","+,,6","5.0",",6,30,","","","0",",,6,31,+","91.7",",,6,24,","31.1",",6,22,+","71.9","6","43.6",",6","207.6",",,,6","0",",,,6","18.80",",6","25.45",",,,6","12.15",",,,6"
"USC00112614","1947-11","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","985.4","6","0.0","1,6","12",",6","9",",6","1",",6","","","0",",6","0",",6","16",",6","0","1,6","0","1,6","0","1,6","","","19471130",",,6","","","19471126","+,,6","","","19471110",",,6","19471106",",1,6","-9.4",",6,30,","","","0",",T,6,26,+","27.9",",,6,10,","17.8","1,6,06,","448.6","6","376.7","1,6","69.4",",,,6","0",",T,,6","5.49","1,6","9.23","1,,,6","1.74",",,,6"
"USC00112614","1947-12","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","985.4","6","0.0","1,6","7",",6","3",",6","1",",6","","","0",",6","0",",6","23",",6","1","1,6","0","1,6","0","1,6","","","19471225","+,,6","","","19471210",",,6","","","19471231",",,6","19471230","+,1,6","-6.7",",6,25,+","","","18",",,6,10,","48.0",",,6,31,","18.3","1,6,30,+","875.6","6","427.0","1,6","62.9",",,,6","18",",,,6","4.09","1,6","9.04","1,,,6","-0.86",",,,6"
"USC00112614","1948-01","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","0.0","0","0.0","1,6","4",",6","3",",6","0",",6","","","3","1,6","2","1,6","27","1,6","12",",6","0",",6","0",",6","","","19480128",",1,6","","","19480131",",1,6","","","19480101",",,6","19480108",",,6","-19.4","1,6,28,","","","64","1,,6,31,","14.7",",,6,01,","18.9",",6,08,","1507.7","0","632.1",",6","23.1",",,,6","160","1,,,6","-2.69","1,6","2.45",",,,6","-7.83","1,,,6"
"USC00112614","1948-02","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","0.0","0","0.0",",6","8",",6","5",",6","0",",6","","","3","1,6","0",",6","22",",6","6",",6","2",",6","0",",6","","","19480209",",,6","","","19480213",",1,6","","","19480227",",,6","19480218","+,,6","-15.0",",6,09,","","","56","1,,6,13,","14.7",",,6,27,","21.1",",6,18,+","1995.0","0","487.3",",6","50.0",",,,6","158","1,,,6","1.53",",6","6.48",",,,6","-3.41",",,,6"
"USC00112614","1948-03","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","","","","","13",",6","11",",6","2",",6","","","2",",6","","","","","","","","","","","","","","","","","19480311",",,6","","","19480321",",,6","","","","","","","94",",,6,11,","30.5",",,6,21,","","","","","","","147.1",",,,6","127",",,,6","","","","","",""
"USC00112614","1948-04","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","","","39.8",",6","6",",6","4",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","19",",6","1",",6","","","19480402",",,6","","","19480430","+,,6","","","19480412",",,6","19480407",",,6","2.2",",6,02,","","","0",",,6,30,+","10.4",",,6,12,","32.8",",6,07,","","","102.6",",6","30.9",",,,6","0",",,,6","16.24",",6","22.67",",,,6","9.81",",,,6"
"USC00112614","1948-05","38.56667","-90.18333","125.0","EAST ST LOUIS PARKS COLLEGE, IL US","","","33.9","2,6","9",",6","8",",6","0",",6","","","0",",6","0",",6","0",",6","0","2,6","24","2,6","0","2,6","","","19480503",",,6","","","19480531","+,,6","","","19480515",",,6","19480521",",2,6","7.2",",6,03,","","","0",",,6,31,+","24.1",",,6,15,","31.7","2,6,21,","","","29.3","2,6","97.5",",,,6","0",",,,6","18.50","2,6","24.97","2,,,6","12.03",",,,6"
